forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw,pv_actual_kw,alignment_status,unmatched_reason,absolute_error_kw
312,2025-01-04 00:00:00,24,2025-01-05 00:00:00,0,0,matched,,0
313,2025-01-04 06:00:00,1,2025-01-04 07:00:00,15.1787,15.6375,matched,,0.4588
314,2025-01-04 06:00:00,2,2025-01-04 08:00:00,1546.9471,1621.0875,matched,,74.1404
315,2025-01-04 06:00:00,3,2025-01-04 09:00:00,3178.9721,3318.1875,matched,,139.2154
316,2025-01-04 06:00:00,4,2025-01-04 10:00:00,4226.7413,4492.7625,matched,,266.0212
317,2025-01-04 06:00:00,5,2025-01-04 11:00:00,5399.7799,5702.1,matched,,302.3201
318,2025-01-04 06:00:00,6,2025-01-04 12:00:00,6339.1125,6339.1125,matched,,0
319,2025-01-04 06:00:00,7,2025-01-04 13:00:00,5886.5064,5575.05,matched,,311.4564
320,2025-01-04 06:00:00,8,2025-01-04 14:00:00,5024.0453,4835.9625,matched,,188.0828
321,2025-01-04 06:00:00,9,2025-01-04 15:00:00,3643.9998,3287.4,matched,,356.5998
322,2025-01-04 06:00:00,10,2025-01-04 16:00:00,1620.9771,1495.5,matched,,125.4771
323,2025-01-04 06:00:00,11,2025-01-04 17:00:00,13.7697,13.5375,matched,,0.2322
324,2025-01-04 06:00:00,12,2025-01-04 18:00:00,0,0,matched,,0
325,2025-01-04 06:00:00,13,2025-01-04 19:00:00,0,0,matched,,0
326,2025-01-04 06:00:00,14,2025-01-04 20:00:00,0,0,matched,,0
327,2025-01-04 06:00:00,15,2025-01-04 21:00:00,0,0,matched,,0
328,2025-01-04 06:00:00,16,2025-01-04 22:00:00,0,0,matched,,0
329,2025-01-04 06:00:00,17,2025-01-04 23:00:00,0,0,matched,,0
330,2025-01-04 06:00:00,18,2025-01-05 00:00:00,0,0,matched,,0
331,2025-01-04 06:00:00,19,2025-01-05 01:00:00,0,0,matched,,0
332,2025-01-04 06:00:00,20,2025-01-05 02:00:00,0,0,matched,,0
333,2025-01-04 06:00:00,21,2025-01-05 03:00:00,0,0,matched,,0
334,2025-01-04 06:00:00,22,2025-01-05 04:00:00,0,0,matched,,0
335,2025-01-04 06:00:00,23,2025-01-05 05:00:00,0,0,matched,,0
336,2025-01-04 06:00:00,24,2025-01-05 06:00:00,0,0,matched,,0
337,2025-01-04 12:00:00,1,2025-01-04 13:00:00,5586.926,5575.05,matched,,11.876
338,2025-01-04 12:00:00,2,2025-01-04 14:00:00,4966.0167,4835.9625,matched,,130.0542
339,2025-01-04 12:00:00,3,2025-01-04 15:00:00,3376.2331,3287.4,matched,,88.8331
340,2025-01-04 12:00:00,4,2025-01-04 16:00:00,1555.6215,1495.5,matched,,60.1215
341,2025-01-04 12:00:00,5,2025-01-04 17:00:00,14.1685,13.5375,matched,,0.631
342,2025-01-04 12:00:00,6,2025-01-04 18:00:00,0,0,matched,,0
343,2025-01-04 12:00:00,7,2025-01-04 19:00:00,0,0,matched,,0
344,2025-01-04 12:00:00,8,2025-01-04 20:00:00,0,0,matched,,0
345,2025-01-04 12:00:00,9,2025-01-04 21:00:00,0,0,matched,,0
346,2025-01-04 12:00:00,10,2025-01-04 22:00:00,0,0,matched,,0
347,2025-01-04 12:00:00,11,2025-01-04 23:00:00,0,0,matched,,0
348,2025-01-04 12:00:00,12,2025-01-05 00:00:00,0,0,matched,,0
349,2025-01-04 12:00:00,13,2025-01-05 01:00:00,0,0,matched,,0
350,2025-01-04 12:00:00,14,2025-01-05 02:00:00,0,0,matched,,0
351,2025-01-04 12:00:00,15,2025-01-05 03:00:00,0,0,matched,,0
352,2025-01-04 12:00:00,16,2025-01-05 04:00:00,0,0,matched,,0
353,2025-01-04 12:00:00,17,2025-01-05 05:00:00,0,0,matched,,0
354,2025-01-04 12:00:00,18,2025-01-05 06:00:00,0,0,matched,,0
355,2025-01-04 12:00:00,19,2025-01-05 07:00:00,17.3473,16.275,matched,,1.0723
356,2025-01-04 12:00:00,20,2025-01-05 08:00:00,1545.2699,1523.925,matched,,21.3449
357,2025-01-04 12:00:00,21,2025-01-05 09:00:00,3653.775,3334.875,matched,,318.9
358,2025-01-04 12:00:00,22,2025-01-05 10:00:00,4953.1875,4831.425,matched,,121.7625
359,2025-01-04 12:00:00,23,2025-01-05 11:00:00,6040.8,5286.6375,matched,,754.1625
360,2025-01-04 12:00:00,24,2025-01-05 12:00:00,6597.6375,6130.3875,matched,,467.25
361,2025-01-04 18:00:00,1,2025-01-04 19:00:00,0,0,matched,,0
362,2025-01-04 18:00:00,2,2025-01-04 20:00:00,0,0,matched,,0
363,2025-01-04 18:00:00,3,2025-01-04 21:00:00,0,0,matched,,0
364,2025-01-04 18:00:00,4,2025-01-04 22:00:00,0,0,matched,,0
365,2025-01-04 18:00:00,5,2025-01-04 23:00:00,0,0,matched,,0
366,2025-01-04 18:00:00,6,2025-01-05 00:00:00,0,0,matched,,0
367,2025-01-04 18:00:00,7,2025-01-05 01:00:00,0,0,matched,,0
368,2025-01-04 18:00:00,8,2025-01-05 02:00:00,0,0,matched,,0
369,2025-01-04 18:00:00,9,2025-01-05 03:00:00,0,0,matched,,0
370,2025-01-04 18:00:00,10,2025-01-05 04:00:00,0,0,matched,,0
371,2025-01-04 18:00:00,11,2025-01-05 05:00:00,0,0,matched,,0
372,2025-01-04 18:00:00,12,2025-01-05 06:00:00,0,0,matched,,0
373,2025-01-04 18:00:00,13,2025-01-05 07:00:00,14.0462,16.275,matched,,2.2288
374,2025-01-04 18:00:00,14,2025-01-05 08:00:00,1311.1882,1523.925,matched,,212.7368
375,2025-01-04 18:00:00,15,2025-01-05 09:00:00,3094.4689,3334.875,matched,,240.4061
376,2025-01-04 18:00:00,16,2025-01-05 10:00:00,3989.2148,4831.425,matched,,842.2102
377,2025-01-04 18:00:00,17,2025-01-05 11:00:00,4335.2225,5286.6375,matched,,951.415
378,2025-01-04 18:00:00,18,2025-01-05 12:00:00,5714.2002,6130.3875,matched,,416.1873
379,2025-01-04 18:00:00,19,2025-01-05 13:00:00,6200.025,5912.3625,matched,,287.6625
380,2025-01-04 18:00:00,20,2025-01-05 14:00:00,5359.9875,4667.55,matched,,692.4375
381,2025-01-04 18:00:00,21,2025-01-05 15:00:00,3661.5375,3322.9875,matched,,338.55
382,2025-01-04 18:00:00,22,2025-01-05 16:00:00,1880.0625,1652.0625,matched,,228
383,2025-01-04 18:00:00,23,2025-01-05 17:00:00,26.6886,18.15,matched,,8.5386
384,2025-01-04 18:00:00,24,2025-01-05 18:00:00,0,0,matched,,0
385,2025-01-05 00:00:00,1,2025-01-05 01:00:00,0,0,matched,,0
386,2025-01-05 00:00:00,2,2025-01-05 02:00:00,0,0,matched,,0
387,2025-01-05 00:00:00,3,2025-01-05 03:00:00,0,0,matched,,0
388,2025-01-05 00:00:00,4,2025-01-05 04:00:00,0,0,matched,,0
389,2025-01-05 00:00:00,5,2025-01-05 05:00:00,0,0,matched,,0
390,2025-01-05 00:00:00,6,2025-01-05 06:00:00,0,0,matched,,0
391,2025-01-05 00:00:00,7,2025-01-05 07:00:00,16.9052,16.275,matched,,0.6302
392,2025-01-05 00:00:00,8,2025-01-05 08:00:00,1655.0272,1523.925,matched,,131.1022
393,2025-01-05 00:00:00,9,2025-01-05 09:00:00,3653.775,3334.875,matched,,318.9
394,2025-01-05 00:00:00,10,2025-01-05 10:00:00,4866.0553,4831.425,matched,,34.6303
395,2025-01-05 00:00:00,11,2025-01-05 11:00:00,5301.0764,5286.6375,matched,,14.4389
396,2025-01-05 00:00:00,12,2025-01-05 12:00:00,6381.155,6130.3875,matched,,250.7675
397,2025-01-05 00:00:00,13,2025-01-05 13:00:00,5495.4459,5912.3625,matched,,416.9166
398,2025-01-05 00:00:00,14,2025-01-05 14:00:00,4480.8732,4667.55,matched,,186.6768
399,2025-01-05 00:00:00,15,2025-01-05 15:00:00,3644.3571,3322.9875,matched,,321.3696
400,2025-01-05 00:00:00,16,2025-01-05 16:00:00,1688.3847,1652.0625,matched,,36.3222
401,2025-01-05 00:00:00,17,2025-01-05 17:00:00,20.0313,18.15,matched,,1.8813
402,2025-01-05 00:00:00,18,2025-01-05 18:00:00,0,0,matched,,0
403,2025-01-05 00:00:00,19,2025-01-05 19:00:00,0,0,matched,,0
404,2025-01-05 00:00:00,20,2025-01-05 20:00:00,0,0,matched,,0
405,2025-01-05 00:00:00,21,2025-01-05 21:00:00,0,0,matched,,0
406,2025-01-05 00:00:00,22,2025-01-05 22:00:00,0,0,matched,,0
407,2025-01-05 00:00:00,23,2025-01-05 23:00:00,0,0,matched,,0
408,2025-01-05 00:00:00,24,2025-01-06 00:00:00,0,0,matched,,0
409,2025-01-05 06:00:00,1,2025-01-05 07:00:00,16.1989,16.275,matched,,0.0761
410,2025-01-05 06:00:00,2,2025-01-05 08:00:00,1532.6257,1523.925,matched,,8.7007
411,2025-01-05 06:00:00,3,2025-01-05 09:00:00,3344.4775,3334.875,matched,,9.6025
412,2025-01-05 06:00:00,4,2025-01-05 10:00:00,4829.1293,4831.425,matched,,2.2957
413,2025-01-05 06:00:00,5,2025-01-05 11:00:00,5337.5946,5286.6375,matched,,50.9571
414,2025-01-05 06:00:00,6,2025-01-05 12:00:00,6032.7656,6130.3875,matched,,97.6219
415,2025-01-05 06:00:00,7,2025-01-05 13:00:00,5494.4364,5912.3625,matched,,417.9261
416,2025-01-05 06:00:00,8,2025-01-05 14:00:00,4369.4286,4667.55,matched,,298.1214
417,2025-01-05 06:00:00,9,2025-01-05 15:00:00,3435.7918,3322.9875,matched,,112.8043
418,2025-01-05 06:00:00,10,2025-01-05 16:00:00,1657.493,1652.0625,matched,,5.4305
419,2025-01-05 06:00:00,11,2025-01-05 17:00:00,19.8569,18.15,matched,,1.7069
420,2025-01-05 06:00:00,12,2025-01-05 18:00:00,0,0,matched,,0
421,2025-01-05 06:00:00,13,2025-01-05 19:00:00,0,0,matched,,0
422,2025-01-05 06:00:00,14,2025-01-05 20:00:00,0,0,matched,,0
423,2025-01-05 06:00:00,15,2025-01-05 21:00:00,0,0,matched,,0
424,2025-01-05 06:00:00,16,2025-01-05 22:00:00,0,0,matched,,0
425,2025-01-05 06:00:00,17,2025-01-05 23:00:00,0,0,matched,,0
426,2025-01-05 06:00:00,18,2025-01-06 00:00:00,0,0,matched,,0
427,2025-01-05 06:00:00,19,2025-01-06 01:00:00,0,0,matched,,0
428,2025-01-05 06:00:00,20,2025-01-06 02:00:00,0,0,matched,,0
429,2025-01-05 06:00:00,21,2025-01-06 03:00:00,0,0,matched,,0
430,2025-01-05 06:00:00,22,2025-01-06 04:00:00,0,0,matched,,0
431,2025-01-05 06:00:00,23,2025-01-06 05:00:00,0,0,matched,,0
432,2025-01-05 06:00:00,24,2025-01-06 06:00:00,0,0,matched,,0
433,2025-01-05 12:00:00,1,2025-01-05 13:00:00,5891.6875,5912.3625,matched,,20.675
434,2025-01-05 12:00:00,2,2025-01-05 14:00:00,4720.1907,4667.55,matched,,52.6407
435,2025-01-05 12:00:00,3,2025-01-05 15:00:00,3258.0582,3322.9875,matched,,64.9293
436,2025-01-05 12:00:00,4,2025-01-05 16:00:00,1629.2517,1652.0625,matched,,22.8108
437,2025-01-05 12:00:00,5,2025-01-05 17:00:00,18.4124,18.15,matched,,0.2624
438,2025-01-05 12:00:00,6,2025-01-05 18:00:00,0,0,matched,,0
439,2025-01-05 12:00:00,7,2025-01-05 19:00:00,0,0,matched,,0
440,2025-01-05 12:00:00,8,2025-01-05 20:00:00,0,0,matched,,0
441,2025-01-05 12:00:00,9,2025-01-05 21:00:00,0,0,matched,,0
442,2025-01-05 12:00:00,10,2025-01-05 22:00:00,0,0,matched,,0
443,2025-01-05 12:00:00,11,2025-01-05 23:00:00,0,0,matched,,0
444,2025-01-05 12:00:00,12,2025-01-06 00:00:00,0,0,matched,,0
445,2025-01-05 12:00:00,13,2025-01-06 01:00:00,0,0,matched,,0
446,2025-01-05 12:00:00,14,2025-01-06 02:00:00,0,0,matched,,0
447,2025-01-05 12:00:00,15,2025-01-06 03:00:00,0,0,matched,,0
448,2025-01-05 12:00:00,16,2025-01-06 04:00:00,0,0,matched,,0
449,2025-01-05 12:00:00,17,2025-01-06 05:00:00,0,0,matched,,0
450,2025-01-05 12:00:00,18,2025-01-06 06:00:00,0,0,matched,,0
451,2025-01-05 12:00:00,19,2025-01-06 07:00:00,22.7597,22.7625,matched,,0.0028
452,2025-01-05 12:00:00,20,2025-01-06 08:00:00,1256.0138,1502.775,matched,,246.7612
453,2025-01-05 12:00:00,21,2025-01-06 09:00:00,2753.4326,3097.7625,matched,,344.3299
454,2025-01-05 12:00:00,22,2025-01-06 10:00:00,4021.1688,4534.3875,matched,,513.2187
455,2025-01-05 12:00:00,23,2025-01-06 11:00:00,4188.6466,5278.8375,matched,,1090.1909
456,2025-01-05 12:00:00,24,2025-01-06 12:00:00,4188.8436,5824.6875,matched,,1635.8439
457,2025-01-05 18:00:00,1,2025-01-05 19:00:00,0,0,matched,,0
458,2025-01-05 18:00:00,2,2025-01-05 20:00:00,0,0,matched,,0
459,2025-01-05 18:00:00,3,2025-01-05 21:00:00,0,0,matched,,0
460,2025-01-05 18:00:00,4,2025-01-05 22:00:00,0,0,matched,,0
461,2025-01-05 18:00:00,5,2025-01-05 23:00:00,0,0,matched,,0
462,2025-01-05 18:00:00,6,2025-01-06 00:00:00,0,0,matched,,0
463,2025-01-05 18:00:00,7,2025-01-06 01:00:00,0,0,matched,,0
464,2025-01-05 18:00:00,8,2025-01-06 02:00:00,0,0,matched,,0
465,2025-01-05 18:00:00,9,2025-01-06 03:00:00,0,0,matched,,0
466,2025-01-05 18:00:00,10,2025-01-06 04:00:00,0,0,matched,,0
467,2025-01-05 18:00:00,11,2025-01-06 05:00:00,0,0,matched,,0
468,2025-01-05 18:00:00,12,2025-01-06 06:00:00,0,0,matched,,0
469,2025-01-05 18:00:00,13,2025-01-06 07:00:00,26.4791,22.7625,matched,,3.7166
470,2025-01-05 18:00:00,14,2025-01-06 08:00:00,1534.6732,1502.775,matched,,31.8982
471,2025-01-05 18:00:00,15,2025-01-06 09:00:00,2349.2057,3097.7625,matched,,748.5568
472,2025-01-05 18:00:00,16,2025-01-06 10:00:00,3173.248,4534.3875,matched,,1361.1395
473,2025-01-05 18:00:00,17,2025-01-06 11:00:00,4014.5266,5278.8375,matched,,1264.3109
474,2025-01-05 18:00:00,18,2025-01-06 12:00:00,4229.0182,5824.6875,matched,,1595.6693
475,2025-01-05 18:00:00,19,2025-01-06 13:00:00,4546.5704,5907.5625,matched,,1360.9921
476,2025-01-05 18:00:00,20,2025-01-06 14:00:00,4961.708,4770.6,matched,,191.108
477,2025-01-05 18:00:00,21,2025-01-06 15:00:00,3762.3,3420.4875,matched,,341.8125
478,2025-01-05 18:00:00,22,2025-01-06 16:00:00,1875.0063,1733.85,matched,,141.1563
479,2025-01-05 18:00:00,23,2025-01-06 17:00:00,29.0992,26.2125,matched,,2.8867
480,2025-01-05 18:00:00,24,2025-01-06 18:00:00,0,0,matched,,0
481,2025-01-06 00:00:00,1,2025-01-06 01:00:00,0,0,matched,,0
482,2025-01-06 00:00:00,2,2025-01-06 02:00:00,0,0,matched,,0
483,2025-01-06 00:00:00,3,2025-01-06 03:00:00,0,0,matched,,0
484,2025-01-06 00:00:00,4,2025-01-06 04:00:00,0,0,matched,,0
485,2025-01-06 00:00:00,5,2025-01-06 05:00:00,0,0,matched,,0
486,2025-01-06 00:00:00,6,2025-01-06 06:00:00,0,0,matched,,0
487,2025-01-06 00:00:00,7,2025-01-06 07:00:00,23.6378,22.7625,matched,,0.8753
488,2025-01-06 00:00:00,8,2025-01-06 08:00:00,1507.2524,1502.775,matched,,4.4774
489,2025-01-06 00:00:00,9,2025-01-06 09:00:00,3097.9352,3097.7625,matched,,0.1727
490,2025-01-06 00:00:00,10,2025-01-06 10:00:00,4735.7858,4534.3875,matched,,201.3983
491,2025-01-06 00:00:00,11,2025-01-06 11:00:00,5352.1719,5278.8375,matched,,73.3344
492,2025-01-06 00:00:00,12,2025-01-06 12:00:00,5912.0824,5824.6875,matched,,87.3949
493,2025-01-06 00:00:00,13,2025-01-06 13:00:00,6055.461,5907.5625,matched,,147.8985
494,2025-01-06 00:00:00,14,2025-01-06 14:00:00,4977.9359,4770.6,matched,,207.3359
495,2025-01-06 00:00:00,15,2025-01-06 15:00:00,3150.0692,3420.4875,matched,,270.4183
496,2025-01-06 00:00:00,16,2025-01-06 16:00:00,1349.6412,1733.85,matched,,384.2088
497,2025-01-06 00:00:00,17,2025-01-06 17:00:00,19.9711,26.2125,matched,,6.2414
498,2025-01-06 00:00:00,18,2025-01-06 18:00:00,0,0,matched,,0
499,2025-01-06 00:00:00,19,2025-01-06 19:00:00,0,0,matched,,0
500,2025-01-06 00:00:00,20,2025-01-06 20:00:00,0,0,matched,,0
501,2025-01-06 00:00:00,21,2025-01-06 21:00:00,0,0,matched,,0
502,2025-01-06 00:00:00,22,2025-01-06 22:00:00,0,0,matched,,0
503,2025-01-06 00:00:00,23,2025-01-06 23:00:00,0,0,matched,,0
504,2025-01-06 00:00:00,24,2025-01-07 00:00:00,0,0,matched,,0
505,2025-01-06 06:00:00,1,2025-01-06 07:00:00,22.4689,22.7625,matched,,0.2936
506,2025-01-06 06:00:00,2,2025-01-06 08:00:00,1480.905,1502.775,matched,,21.87
507,2025-01-06 06:00:00,3,2025-01-06 09:00:00,3021.0544,3097.7625,matched,,76.7081
508,2025-01-06 06:00:00,4,2025-01-06 10:00:00,4432.1021,4534.3875,matched,,102.2854
509,2025-01-06 06:00:00,5,2025-01-06 11:00:00,5097.5677,5278.8375,matched,,181.2698
510,2025-01-06 06:00:00,6,2025-01-06 12:00:00,6105.638,5824.6875,matched,,280.9505
511,2025-01-06 06:00:00,7,2025-01-06 13:00:00,6179.2848,5907.5625,matched,,271.7223
512,2025-01-06 06:00:00,8,2025-01-06 14:00:00,5239.0912,4770.6,matched,,468.4912
513,2025-01-06 06:00:00,9,2025-01-06 15:00:00,3711.8414,3420.4875,matched,,291.3539
514,2025-01-06 06:00:00,10,2025-01-06 16:00:00,1880.0625,1733.85,matched,,146.2125
515,2025-01-06 06:00:00,11,2025-01-06 17:00:00,28.526,26.2125,matched,,2.3135
516,2025-01-06 06:00:00,12,2025-01-06 18:00:00,0,0,matched,,0
517,2025-01-06 06:00:00,13,2025-01-06 19:00:00,0,0,matched,,0
518,2025-01-06 06:00:00,14,2025-01-06 20:00:00,0,0,matched,,0
519,2025-01-06 06:00:00,15,2025-01-06 21:00:00,0,0,matched,,0
520,2025-01-06 06:00:00,16,2025-01-06 22:00:00,0,0,matched,,0
521,2025-01-06 06:00:00,17,2025-01-06 23:00:00,0,0,matched,,0
522,2025-01-06 06:00:00,18,2025-01-07 00:00:00,0,0,matched,,0
523,2025-01-06 06:00:00,19,2025-01-07 01:00:00,0,0,matched,,0
524,2025-01-06 06:00:00,20,2025-01-07 02:00:00,0,0,matched,,0
525,2025-01-06 06:00:00,21,2025-01-07 03:00:00,0,0,matched,,0
526,2025-01-06 06:00:00,22,2025-01-07 04:00:00,0,0,matched,,0
527,2025-01-06 06:00:00,23,2025-01-07 05:00:00,0,0,matched,,0
528,2025-01-06 06:00:00,24,2025-01-07 06:00:00,0,0,matched,,0
529,2025-01-06 12:00:00,1,2025-01-06 13:00:00,5851.5526,5907.5625,matched,,56.0099
530,2025-01-06 12:00:00,2,2025-01-06 14:00:00,4745.5234,4770.6,matched,,25.0766
531,2025-01-06 12:00:00,3,2025-01-06 15:00:00,3473.8785,3420.4875,matched,,53.391
532,2025-01-06 12:00:00,4,2025-01-06 16:00:00,1755.1709,1733.85,matched,,21.3209
533,2025-01-06 12:00:00,5,2025-01-06 17:00:00,25.8113,26.2125,matched,,0.4012
534,2025-01-06 12:00:00,6,2025-01-06 18:00:00,0,0,matched,,0
535,2025-01-06 12:00:00,7,2025-01-06 19:00:00,0,0,matched,,0
536,2025-01-06 12:00:00,8,2025-01-06 20:00:00,0,0,matched,,0
537,2025-01-06 12:00:00,9,2025-01-06 21:00:00,0,0,matched,,0
538,2025-01-06 12:00:00,10,2025-01-06 22:00:00,0,0,matched,,0
539,2025-01-06 12:00:00,11,2025-01-06 23:00:00,0,0,matched,,0
540,2025-01-06 12:00:00,12,2025-01-07 00:00:00,0,0,matched,,0
541,2025-01-06 12:00:00,13,2025-01-07 01:00:00,0,0,matched,,0
542,2025-01-06 12:00:00,14,2025-01-07 02:00:00,0,0,matched,,0
543,2025-01-06 12:00:00,15,2025-01-07 03:00:00,0,0,matched,,0
544,2025-01-06 12:00:00,16,2025-01-07 04:00:00,0,0,matched,,0
545,2025-01-06 12:00:00,17,2025-01-07 05:00:00,0,0,matched,,0
546,2025-01-06 12:00:00,18,2025-01-07 06:00:00,0,0,matched,,0
547,2025-01-06 12:00:00,19,2025-01-07 07:00:00,32.4748,29.475,matched,,2.9998
548,2025-01-06 12:00:00,20,2025-01-07 08:00:00,1646.0961,1593.8625,matched,,52.2336
549,2025-01-06 12:00:00,21,2025-01-07 09:00:00,3391.1305,3345.3,matched,,45.8305
550,2025-01-06 12:00:00,22,2025-01-07 10:00:00,4758.6415,4497.8625,matched,,260.779
551,2025-01-06 12:00:00,23,2025-01-07 11:00:00,5432.2387,5270.85,matched,,161.3887
552,2025-01-06 12:00:00,24,2025-01-07 12:00:00,6448.0865,5426.8125,matched,,1021.274
553,2025-01-06 18:00:00,1,2025-01-06 19:00:00,0,0,matched,,0
554,2025-01-06 18:00:00,2,2025-01-06 20:00:00,0,0,matched,,0
555,2025-01-06 18:00:00,3,2025-01-06 21:00:00,0,0,matched,,0
556,2025-01-06 18:00:00,4,2025-01-06 22:00:00,0,0,matched,,0
557,2025-01-06 18:00:00,5,2025-01-06 23:00:00,0,0,matched,,0
558,2025-01-06 18:00:00,6,2025-01-07 00:00:00,0,0,matched,,0
559,2025-01-06 18:00:00,7,2025-01-07 01:00:00,0,0,matched,,0
560,2025-01-06 18:00:00,8,2025-01-07 02:00:00,0,0,matched,,0
561,2025-01-06 18:00:00,9,2025-01-07 03:00:00,0,0,matched,,0
562,2025-01-06 18:00:00,10,2025-01-07 04:00:00,0,0,matched,,0
563,2025-01-06 18:00:00,11,2025-01-07 05:00:00,0,0,matched,,0
564,2025-01-06 18:00:00,12,2025-01-07 06:00:00,0,0,matched,,0
565,2025-01-06 18:00:00,13,2025-01-07 07:00:00,25.7086,29.475,matched,,3.7664
566,2025-01-06 18:00:00,14,2025-01-07 08:00:00,1490.303,1593.8625,matched,,103.5595
567,2025-01-06 18:00:00,15,2025-01-07 09:00:00,3126.6517,3345.3,matched,,218.6483
568,2025-01-06 18:00:00,16,2025-01-07 10:00:00,4347.5257,4497.8625,matched,,150.3368
569,2025-01-06 18:00:00,17,2025-01-07 11:00:00,4768.4479,5270.85,matched,,502.4021
570,2025-01-06 18:00:00,18,2025-01-07 12:00:00,5673.1156,5426.8125,matched,,246.3031
571,2025-01-06 18:00:00,19,2025-01-07 13:00:00,4971.4967,4792.575,matched,,178.9217
572,2025-01-06 18:00:00,20,2025-01-07 14:00:00,4835.2913,4371.15,matched,,464.1413
573,2025-01-06 18:00:00,21,2025-01-07 15:00:00,3281.3181,3147.45,matched,,133.8681
574,2025-01-06 18:00:00,22,2025-01-07 16:00:00,1813.806,1639.05,matched,,174.756
575,2025-01-06 18:00:00,23,2025-01-07 17:00:00,32.8982,31.6125,matched,,1.2857
576,2025-01-06 18:00:00,24,2025-01-07 18:00:00,0,0,matched,,0
577,2025-01-07 00:00:00,1,2025-01-07 01:00:00,0,0,matched,,0
578,2025-01-07 00:00:00,2,2025-01-07 02:00:00,0,0,matched,,0
579,2025-01-07 00:00:00,3,2025-01-07 03:00:00,0,0,matched,,0
580,2025-01-07 00:00:00,4,2025-01-07 04:00:00,0,0,matched,,0
581,2025-01-07 00:00:00,5,2025-01-07 05:00:00,0,0,matched,,0
582,2025-01-07 00:00:00,6,2025-01-07 06:00:00,0,0,matched,,0
583,2025-01-07 00:00:00,7,2025-01-07 07:00:00,31.1167,29.475,matched,,1.6417
584,2025-01-07 00:00:00,8,2025-01-07 08:00:00,1599.2177,1593.8625,matched,,5.3552
585,2025-01-07 00:00:00,9,2025-01-07 09:00:00,3358.1262,3345.3,matched,,12.8262
586,2025-01-07 00:00:00,10,2025-01-07 10:00:00,4549.3673,4497.8625,matched,,51.5048
587,2025-01-07 00:00:00,11,2025-01-07 11:00:00,5538.1398,5270.85,matched,,267.2898
588,2025-01-07 00:00:00,12,2025-01-07 12:00:00,5971.7466,5426.8125,matched,,544.9341
589,2025-01-07 00:00:00,13,2025-01-07 13:00:00,5971.2505,4792.575,matched,,1178.6755
590,2025-01-07 00:00:00,14,2025-01-07 14:00:00,5303.5818,4371.15,matched,,932.4318
591,2025-01-07 00:00:00,15,2025-01-07 15:00:00,3762.3,3147.45,matched,,614.85
592,2025-01-07 00:00:00,16,2025-01-07 16:00:00,1871.1356,1639.05,matched,,232.0856
593,2025-01-07 00:00:00,17,2025-01-07 17:00:00,34.2102,31.6125,matched,,2.5977
594,2025-01-07 00:00:00,18,2025-01-07 18:00:00,0,0,matched,,0
595,2025-01-07 00:00:00,19,2025-01-07 19:00:00,0,0,matched,,0
596,2025-01-07 00:00:00,20,2025-01-07 20:00:00,0,0,matched,,0
597,2025-01-07 00:00:00,21,2025-01-07 21:00:00,0,0,matched,,0
598,2025-01-07 00:00:00,22,2025-01-07 22:00:00,0,0,matched,,0
599,2025-01-07 00:00:00,23,2025-01-07 23:00:00,0,0,matched,,0
600,2025-01-07 00:00:00,24,2025-01-08 00:00:00,0,0,matched,,0
601,2025-01-07 06:00:00,1,2025-01-07 07:00:00,29.5637,29.475,matched,,0.0887
602,2025-01-07 06:00:00,2,2025-01-07 08:00:00,1601.7472,1593.8625,matched,,7.8847
603,2025-01-07 06:00:00,3,2025-01-07 09:00:00,3348.0117,3345.3,matched,,2.7117
604,2025-01-07 06:00:00,4,2025-01-07 10:00:00,4459.8026,4497.8625,matched,,38.0599
605,2025-01-07 06:00:00,5,2025-01-07 11:00:00,5153.0523,5270.85,matched,,117.7977
606,2025-01-07 06:00:00,6,2025-01-07 12:00:00,5445.5666,5426.8125,matched,,18.7541
607,2025-01-07 06:00:00,7,2025-01-07 13:00:00,4941.9505,4792.575,matched,,149.3755
608,2025-01-07 06:00:00,8,2025-01-07 14:00:00,4264.1819,4371.15,matched,,106.9681
609,2025-01-07 06:00:00,9,2025-01-07 15:00:00,3059.032,3147.45,matched,,88.418
610,2025-01-07 06:00:00,10,2025-01-07 16:00:00,1525.8494,1639.05,matched,,113.2006
611,2025-01-07 06:00:00,11,2025-01-07 17:00:00,29.2442,31.6125,matched,,2.3683
612,2025-01-07 06:00:00,12,2025-01-07 18:00:00,0,0,matched,,0
613,2025-01-07 06:00:00,13,2025-01-07 19:00:00,0,0,matched,,0
614,2025-01-07 06:00:00,14,2025-01-07 20:00:00,0,0,matched,,0
615,2025-01-07 06:00:00,15,2025-01-07 21:00:00,0,0,matched,,0
616,2025-01-07 06:00:00,16,2025-01-07 22:00:00,0,0,matched,,0
617,2025-01-07 06:00:00,17,2025-01-07 23:00:00,0,0,matched,,0
618,2025-01-07 06:00:00,18,2025-01-08 00:00:00,0,0,matched,,0
619,2025-01-07 06:00:00,19,2025-01-08 01:00:00,0,0,matched,,0
620,2025-01-07 06:00:00,20,2025-01-08 02:00:00,0,0,matched,,0
621,2025-01-07 06:00:00,21,2025-01-08 03:00:00,0,0,matched,,0
622,2025-01-07 06:00:00,22,2025-01-08 04:00:00,0,0,matched,,0
623,2025-01-07 06:00:00,23,2025-01-08 05:00:00,0,0,matched,,0
