operating_date,slot,interval_start,interval_end,load_kw,pv_actual_kw,price_yuan_per_kwh,load_kwh,pv_actual_kwh,net_load_kw,net_load_kwh,pv_lag_1d,pv_lag_7d,load_lag_1d,load_lag_7d,pv_same_slot_7d_mean
2025-01-02,39,2025-01-02 06:20:00,2025-01-02 06:30:00,5537.66,0,1.0552,922.9433333,0,5537.66,922.9433333,0,,5399.82,,
2025-01-02,40,2025-01-02 06:30:00,2025-01-02 06:40:00,5461.5746,5.9596,1.0765,910.2624333,0.9932666667,5455.615,909.2691667,5.8062,,5447.4007,,
2025-01-02,41,2025-01-02 06:40:00,2025-01-02 06:50:00,5483.6005,0,1.0611,913.9334167,0,5483.6005,913.9334167,0,,5444.401,,
2025-01-02,42,2025-01-02 06:50:00,2025-01-02 07:00:00,5540.88,6.6375,1.0284,923.48,1.10625,5534.2425,922.37375,3.075,,5433.63,,
2025-01-02,43,2025-01-02 07:00:00,2025-01-02 07:10:00,5575.3367,192.5583,1.0303,929.2227833,32.09305,5382.7784,897.1297333,175.7953,,5449.2818,,
2025-01-02,44,2025-01-02 07:10:00,2025-01-02 07:20:00,5669.9633,445.6222,1.0451,944.9938833,74.27036667,5224.3411,870.7235167,421.496,,5510.0042,,
2025-01-02,45,2025-01-02 07:20:00,2025-01-02 07:30:00,5566.66,701.3625,0.9954,927.7766667,116.89375,4865.2975,810.8829167,677.1,,5476,,
2025-01-02,46,2025-01-02 07:30:00,2025-01-02 07:40:00,5081.9454,976.5695,0.8699,846.9909,162.7615833,4105.3759,684.2293167,950.8112,,5329.4215,,
2025-01-02,47,2025-01-02 07:40:00,2025-01-02 07:50:00,5737.5547,1257.8499,1.0474,956.2591167,209.64165,4479.7048,746.6174667,1255.5705,,6084.1163,,
2025-01-02,48,2025-01-02 07:50:00,2025-01-02 08:00:00,7205.75,1536.3375,1.4142,1200.958333,256.05625,5669.4125,944.9020833,1592.2875,,7316,,
2025-01-02,49,2025-01-02 08:00:00,2025-01-02 08:10:00,7519.6199,1820.2924,1.4538,1253.269983,303.3820667,5699.3275,949.8879167,1937.5212,,7469.4947,,
2025-01-02,50,2025-01-02 08:10:00,2025-01-02 08:20:00,7253.8265,2132.9788,1.3917,1208.971083,355.4964667,5120.8477,853.4746167,2225.1261,,7225.691,,
2025-01-02,51,2025-01-02 08:20:00,2025-01-02 08:30:00,7156.62,2471.7375,1.3851,1192.77,411.95625,4684.8825,780.81375,2490.1125,,7216.13,,
2025-01-02,52,2025-01-02 08:30:00,2025-01-02 08:40:00,7351.5694,2797.3932,1.3569,1225.261567,466.2322,4554.1762,759.0293667,2826.3146,,7361.7004,,
2025-01-02,53,2025-01-02 08:40:00,2025-01-02 08:50:00,7430.2399,3047.7556,1.3276,1238.373317,507.9592667,4382.4843,730.41405,3122.1315,,7275.513,,
2025-01-02,54,2025-01-02 08:50:00,2025-01-02 09:00:00,7295.25,3267.2625,1.3123,1215.875,544.54375,4027.9875,671.33125,3350.9625,,7077.29,,
2025-01-02,55,2025-01-02 09:00:00,2025-01-02 09:10:00,7207.6569,3546.8485,1.295,1201.27615,591.1414167,3660.8084,610.1347333,3601.7977,,7221.8762,,
2025-01-02,56,2025-01-02 09:10:00,2025-01-02 09:20:00,7113.8825,3726.689,1.2685,1185.647083,621.1148333,3387.1935,564.53225,3875.6352,,7229.5513,,
2025-01-02,57,2025-01-02 09:20:00,2025-01-02 09:30:00,7023.12,3844.2375,1.2318,1170.52,640.70625,3178.8825,529.81375,4149.825,,7099.33,,
2025-01-02,58,2025-01-02 09:30:00,2025-01-02 09:40:00,7047.9517,4096.3408,1.2119,1174.658617,682.7234667,2951.6109,491.93515,4403.4802,,7297.1521,,
2025-01-02,59,2025-01-02 09:40:00,2025-01-02 09:50:00,7129.0191,4283.6623,1.3227,1188.16985,713.9437167,2845.3568,474.2261333,4624.7505,,7313.1756,,
2025-01-02,60,2025-01-02 09:50:00,2025-01-02 10:00:00,7151.1,4356.1125,1.4694,1191.85,726.01875,2794.9875,465.83125,4836.6375,,7099.46,,
2025-01-02,61,2025-01-02 10:00:00,2025-01-02 10:10:00,7053.4551,4491.6281,1.425,1175.57585,748.6046833,2561.827,426.9711667,5080.7024,,7125.5214,,
2025-01-02,62,2025-01-02 10:10:00,2025-01-02 10:20:00,7028.7906,4766.409,1.3505,1171.4651,794.4015,2262.3816,377.0636,5338.7528,,7096.3104,,
2025-01-02,63,2025-01-02 10:20:00,2025-01-02 10:30:00,7115.54,5019.45,1.382,1185.923333,836.575,2096.09,349.3483333,5494.725,,6986.17,,
2025-01-02,64,2025-01-02 10:30:00,2025-01-02 10:40:00,7158.8016,5019.8625,1.4486,1193.1336,836.64375,2138.9391,356.48985,5437.9778,,7098.9702,,
2025-01-02,65,2025-01-02 10:40:00,2025-01-02 10:50:00,7104.1648,5077.3715,1.1762,1184.027467,846.2285833,2026.7933,337.7988833,5396.2126,,7193.993,,
2025-01-02,66,2025-01-02 10:50:00,2025-01-02 11:00:00,6988.45,5277.5625,0.7285,1164.741667,879.59375,1710.8875,285.1479167,5372.1,,7135.18,,
2025-01-02,67,2025-01-02 11:00:00,2025-01-02 11:10:00,6905.2356,5389.699,0.6748,1150.8726,898.2831667,1515.5366,252.5894333,5182.9722,,7042.947,,
2025-01-02,68,2025-01-02 11:10:00,2025-01-02 11:20:00,6918.8526,5368.919,0.7698,1153.1421,894.8198333,1549.9336,258.3222667,5131.5011,,7069.1675,,
2025-01-02,69,2025-01-02 11:20:00,2025-01-02 11:30:00,7053.45,5329.9875,0.802,1175.575,888.33125,1723.4625,287.24375,5294.775,,7129.17,,
2025-01-02,70,2025-01-02 11:30:00,2025-01-02 11:40:00,7224.2372,5412.6331,0.7991,1204.039533,902.1055167,1811.6041,301.9340167,5434.7444,,6971.0393,,
2025-01-02,71,2025-01-02 11:40:00,2025-01-02 11:50:00,7061.4737,5429.3182,0.77,1176.912283,904.8863667,1632.1555,272.0259167,5455.5011,,6648.4937,,
2025-01-02,72,2025-01-02 11:50:00,2025-01-02 12:00:00,6627.88,5328.3,0.7251,1104.646667,888.05,1299.58,216.5966667,5331.7125,,6471.29,,
2025-01-02,73,2025-01-02 12:00:00,2025-01-02 12:10:00,6385.5315,5248.9495,0.6934,1064.25525,874.8249167,1136.582,189.4303333,5126.6533,,6681.1855,,
2025-01-02,74,2025-01-02 12:10:00,2025-01-02 12:20:00,6379.3415,5219.2319,0.736,1063.223583,869.8719833,1160.1096,193.3516,5118.4895,,6585.2714,,
2025-01-02,75,2025-01-02 12:20:00,2025-01-02 12:30:00,6517.08,5222.85,0.7799,1086.18,870.475,1294.23,215.705,5302.575,,6283.97,,
2025-01-02,76,2025-01-02 12:30:00,2025-01-02 12:40:00,6677.4158,5242.2942,0.7126,1112.902633,873.7157,1435.1216,239.1869333,5399.7996,,6547.9322,,
2025-01-02,77,2025-01-02 12:40:00,2025-01-02 12:50:00,6740.259,5308.1571,0.8149,1123.3765,884.69285,1432.1019,238.68365,5377.6488,,6747.6789,,
2025-01-02,78,2025-01-02 12:50:00,2025-01-02 13:00:00,6776.29,5393.2875,1.0546,1129.381667,898.88125,1383.0025,230.5004167,5261.8125,,6682.36,,
2025-01-02,79,2025-01-02 13:00:00,2025-01-02 13:10:00,6923.5069,5413.5261,1.1073,1153.917817,902.25435,1509.9808,251.6634667,5097.6164,,6790.9628,,
2025-01-02,80,2025-01-02 13:10:00,2025-01-02 13:20:00,6851.0971,5337.3076,1.1179,1141.849517,889.5512667,1513.7895,252.29825,5029.4534,,6916.0165,,
2025-01-02,81,2025-01-02 13:20:00,2025-01-02 13:30:00,6622.15,5168.2125,1.1386,1103.691667,861.36875,1453.9375,242.3229167,5043.8625,,6834.78,,
2025-01-02,82,2025-01-02 13:30:00,2025-01-02 13:40:00,6654.8176,4960.5615,1.085,1109.136267,826.76025,1694.2561,282.3760167,4973.5844,,6546.5252,,
2025-01-02,83,2025-01-02 13:40:00,2025-01-02 13:50:00,6745.2794,4873.504,1.1688,1124.213233,812.2506667,1871.7754,311.9625667,4769.7524,,6539.873,,
2025-01-02,84,2025-01-02 13:50:00,2025-01-02 14:00:00,6768.73,4791.45,1.3731,1128.121667,798.575,1977.28,329.5466667,4478.625,,6773.97,,
2025-01-02,85,2025-01-02 14:00:00,2025-01-02 14:10:00,6785.5204,4440.5059,1.443,1130.920067,740.0843167,2345.0145,390.83575,4209.3909,,6736.8117,,
2025-01-02,86,2025-01-02 14:10:00,2025-01-02 14:20:00,6651.4681,4102.9755,1.3961,1108.578017,683.82925,2548.4926,424.7487667,4060.4316,,6623.3813,,
2025-01-02,87,2025-01-02 14:20:00,2025-01-02 14:30:00,6519.73,3897.7875,1.3955,1086.621667,649.63125,2621.9425,436.9904167,3934.425,,6548.98,,
2025-01-02,88,2025-01-02 14:30:00,2025-01-02 14:40:00,6699.3894,3672.4272,1.5287,1116.5649,612.0712,3026.9622,504.4937,3648.1229,,6398.5627,,
2025-01-02,89,2025-01-02 14:40:00,2025-01-02 14:50:00,6745.2289,3411.625,1.3188,1124.204817,568.6041667,3333.6039,555.60065,3431.0164,,6196.5854,,
2025-01-02,90,2025-01-02 14:50:00,2025-01-02 15:00:00,6621.14,3140.175,0.9014,1103.523333,523.3625,3480.965,580.1608333,3327.3375,,6154.69,,
2025-01-02,91,2025-01-02 15:00:00,2025-01-02 15:10:00,6686.5383,2878.1578,0.9117,1114.42305,479.6929667,3808.3805,634.7300833,3139.1175,,6459.5818,,
2025-01-02,92,2025-01-02 15:10:00,2025-01-02 15:20:00,6510.334,2617.8995,0.9858,1085.055667,436.3165833,3892.4345,648.7390833,2860.4253,,6622.8857,,
2025-01-02,93,2025-01-02 15:20:00,2025-01-02 15:30:00,6220.79,2359.9875,0.9466,1036.798333,393.33125,3860.8025,643.4670833,2505,,6493.61,,
2025-01-02,94,2025-01-02 15:30:00,2025-01-02 15:40:00,6406.2703,2119.3514,0.9835,1067.711717,353.2252333,4286.9189,714.4864833,2089.695,,6375.0516,,
2025-01-02,95,2025-01-02 15:40:00,2025-01-02 15:50:00,6474.5982,1904.7231,0.9801,1079.0997,317.45385,4569.8751,761.64585,1762.1562,,6354.113,,
2025-01-02,96,2025-01-02 15:50:00,2025-01-02 16:00:00,6290.24,1662.6,0.9453,1048.373333,277.1,4627.64,771.2733333,1525.8,,6404.25,,
2025-01-02,97,2025-01-02 16:00:00,2025-01-02 16:10:00,6307.331,1326.1056,1.0223,1051.221833,221.0176,4981.2254,830.2042333,1249.2025,,6444.972,,
2025-01-02,98,2025-01-02 16:10:00,2025-01-02 16:20:00,6312.2172,1011.5001,1.0698,1052.0362,168.58335,5300.7171,883.45285,968.2219,,6399.4586,,
2025-01-02,99,2025-01-02 16:20:00,2025-01-02 16:30:00,6239.28,757.725,1.0489,1039.88,126.2875,5481.555,913.5925,706.6125,,6292.15,,
2025-01-02,100,2025-01-02 16:30:00,2025-01-02 16:40:00,6276.4877,494.5646,1.0608,1046.081283,82.42743333,5781.9231,963.65385,440.4383,,6236.9153,,
2025-01-02,101,2025-01-02 16:40:00,2025-01-02 16:50:00,6335.5438,213.8643,1.0696,1055.923967,35.64405,6121.6795,1020.279917,180.885,,6299.9437,,
2025-01-02,102,2025-01-02 16:50:00,2025-01-02 17:00:00,6317.75,6.675,1.0691,1052.958333,1.1125,6311.075,1051.845833,2.9625,,6389.06,,
2025-01-02,103,2025-01-02 17:00:00,2025-01-02 17:10:00,6215.7285,0,1.1027,1035.95475,0,6215.7285,1035.95475,0,,6325.1833,,
2025-01-02,104,2025-01-02 17:10:00,2025-01-02 17:20:00,6137.0958,6.7246,1.1447,1022.8493,1.120766667,6130.3712,1021.728533,5.9578,,6169.4734,,
2025-01-02,105,2025-01-02 17:20:00,2025-01-02 17:30:00,6185.23,0,1.132,1030.871667,0,6185.23,1030.871667,0,,6191.99,,
2025-01-02,106,2025-01-02 17:30:00,2025-01-02 17:40:00,6275.9932,0,1.0495,1045.998867,0,6275.9932,1045.998867,0,,6464.5067,,
2025-01-02,107,2025-01-02 17:40:00,2025-01-02 17:50:00,5749.3845,0.4828,1.1389,958.23075,0.08046666667,5748.9017,958.1502833,0.4277,,5764.0309,,
2025-01-02,108,2025-01-02 17:50:00,2025-01-02 18:00:00,4825.29,0,1.3264,804.215,0,4825.29,804.215,0,,4529.45,,
2025-01-02,109,2025-01-02 18:00:00,2025-01-02 18:10:00,4462.7208,0,1.2974,743.7868,0,4462.7208,743.7868,0,,4490.5328,,
2025-01-02,110,2025-01-02 18:10:00,2025-01-02 18:20:00,4487.596,0.0347,1.2746,747.9326667,0.005783333333,4487.5613,747.9268833,0.0307,,4644.0206,,
2025-01-02,111,2025-01-02 18:20:00,2025-01-02 18:30:00,4531.35,0,1.302,755.225,0,4531.35,755.225,0,,4469.21,,
2025-01-02,112,2025-01-02 18:30:00,2025-01-02 18:40:00,4433.2667,0,1.2218,738.8777833,0,4433.2667,738.8777833,0,,4470.465,,
2025-01-02,113,2025-01-02 18:40:00,2025-01-02 18:50:00,4446.1905,0.0025,1.3207,741.03175,0.0004166666667,4446.188,741.0313333,0.0022,,4510.8756,,
2025-01-02,114,2025-01-02 18:50:00,2025-01-02 19:00:00,4522.69,0,1.5402,753.7816667,0,4522.69,753.7816667,0,,4486.17,,
2025-01-02,115,2025-01-02 19:00:00,2025-01-02 19:10:00,4365.4081,0,1.5188,727.5680167,0,4365.4081,727.5680167,0,,4471.7293,,
2025-01-02,116,2025-01-02 19:10:00,2025-01-02 19:20:00,4272.9727,0,1.5062,712.1621167,0,4272.9727,712.1621167,0,,4439.8235,,
2025-01-02,117,2025-01-02 19:20:00,2025-01-02 19:30:00,4365.74,0,1.5684,727.6233333,0,4365.74,727.6233333,0,,4387.19,,
2025-01-02,118,2025-01-02 19:30:00,2025-01-02 19:40:00,4459.5799,0,1.5131,743.2633167,0,4459.5799,743.2633167,0,,4347.9765,,
2025-01-02,119,2025-01-02 19:40:00,2025-01-02 19:50:00,4483.9677,0,1.474,747.32795,0,4483.9677,747.32795,0,,4300.6345,,
2025-01-02,120,2025-01-02 19:50:00,2025-01-02 20:00:00,4509.26,0,1.5042,751.5433333,0,4509.26,751.5433333,0,,4315.99,,
2025-01-02,121,2025-01-02 20:00:00,2025-01-02 20:10:00,4622.8615,0,1.5144,770.4769167,0,4622.8615,770.4769167,0,,4483.2744,,
2025-01-02,122,2025-01-02 20:10:00,2025-01-02 20:20:00,4560.6006,0,1.5101,760.1001,0,4560.6006,760.1001,0,,4551.706,,
2025-01-02,123,2025-01-02 20:20:00,2025-01-02 20:30:00,4323.46,0,1.5457,720.5766667,0,4323.46,720.5766667,0,,4499.8,,
2025-01-02,124,2025-01-02 20:30:00,2025-01-02 20:40:00,4224.7758,0,1.6098,704.1293,0,4224.7758,704.1293,0,,4535.0935,,
2025-01-02,125,2025-01-02 20:40:00,2025-01-02 20:50:00,4398.0305,0,1.3601,733.0050833,0,4398.0305,733.0050833,0,,4528.916,,
2025-01-02,126,2025-01-02 20:50:00,2025-01-02 21:00:00,4648.27,0,0.9518,774.7116667,0,4648.27,774.7116667,0,,4483.51,,
2025-01-02,127,2025-01-02 21:00:00,2025-01-02 21:10:00,4633.6,0,0.9182,772.2666667,0,4633.6,772.2666667,0,,4548.2302,,
2025-01-02,128,2025-01-02 21:10:00,2025-01-02 21:20:00,4538.5738,0,0.9978,756.4289667,0,4538.5738,756.4289667,0,,4595.6841,,
2025-01-02,129,2025-01-02 21:20:00,2025-01-02 21:30:00,4588.87,0,1.0226,764.8116667,0,4588.87,764.8116667,0,,4620.9,,
2025-01-02,130,2025-01-02 21:30:00,2025-01-02 21:40:00,4752.9518,0,1.0437,792.1586333,0,4752.9518,792.1586333,0,,4653.7148,,
2025-01-02,131,2025-01-02 21:40:00,2025-01-02 21:50:00,4388.3683,0,0.8145,731.3947167,0,4388.3683,731.3947167,0,,4131.9845,,
2025-01-02,132,2025-01-02 21:50:00,2025-01-02 22:00:00,3695.47,0,0.4539,615.9116667,0,3695.47,615.9116667,0,,3363,,
2025-01-02,133,2025-01-02 22:00:00,2025-01-02 22:10:00,3549.5286,0,0.3707,591.5881,0,3549.5286,591.5881,0,,3305.7588,,
2025-01-02,134,2025-01-02 22:10:00,2025-01-02 22:20:00,3568.6566,0,0.3724,594.7761,0,3568.6566,594.7761,0,,3470.932,,
2025-01-02,135,2025-01-02 22:20:00,2025-01-02 22:30:00,3527.23,0,0.3623,587.8716667,0,3527.23,587.8716667,0,,3521.37,,
2025-01-02,136,2025-01-02 22:30:00,2025-01-02 22:40:00,3577.6994,0,0.4398,596.2832333,0,3577.6994,596.2832333,0,,3561.5279,,
2025-01-02,137,2025-01-02 22:40:00,2025-01-02 22:50:00,3478.244,0,0.4911,579.7073333,0,3478.244,579.7073333,0,,3386.068,,
2025-01-02,138,2025-01-02 22:50:00,2025-01-02 23:00:00,3323.61,0,0.473,553.935,0,3323.61,553.935,0,,3289.99,,
2025-01-02,139,2025-01-02 23:00:00,2025-01-02 23:10:00,3478.4063,0,0.4541,579.7343833,0,3478.4063,579.7343833,0,,3774.2552,,
2025-01-02,140,2025-01-02 23:10:00,2025-01-02 23:20:00,3640.9395,0,0.4446,606.82325,0,3640.9395,606.82325,0,,3883.62,,
2025-01-02,141,2025-01-02 23:20:00,2025-01-02 23:30:00,3700.96,0,0.4413,616.8266667,0,3700.96,616.8266667,0,,3525.14,,
2025-01-02,142,2025-01-02 23:30:00,2025-01-02 23:40:00,3769.729,0,0.4391,628.2881667,0,3769.729,628.2881667,0,,3553.5909,,
2025-01-02,143,2025-01-02 23:40:00,2025-01-02 23:50:00,3428.202,0,0.4199,571.367,0,3428.202,571.367,0,,3697.1141,,
2025-01-02,144,2025-01-02 23:50:00,2025-01-03 00:00:00,2919.12,0,0.4054,486.52,0,2919.12,486.52,0,,3696.7,,
2025-01-03,1,2025-01-03 00:00:00,2025-01-03 00:10:00,2954.3509,0,0.4323,492.3918167,0,2954.3509,492.3918167,0,,3622.5509,,
2025-01-03,2,2025-01-03 00:10:00,2025-01-03 00:20:00,2960.6102,0,0.4274,493.4350333,0,2960.6102,493.4350333,0,,3622.7611,,
2025-01-03,3,2025-01-03 00:20:00,2025-01-03 00:30:00,2756.51,0,0.3899,459.4183333,0,2756.51,459.4183333,0,,3708.23,,
2025-01-03,4,2025-01-03 00:30:00,2025-01-03 00:40:00,2725.0654,0,0.3911,454.1775667,0,2725.0654,454.1775667,0,,3750.5226,,
2025-01-03,5,2025-01-03 00:40:00,2025-01-03 00:50:00,2639.7341,0,0.389,439.9556833,0,2639.7341,439.9556833,0,,3684.9038,,
2025-01-03,6,2025-01-03 00:50:00,2025-01-03 01:00:00,2583.76,0,0.3604,430.6266667,0,2583.76,430.6266667,0,,3644.14,,
2025-01-03,7,2025-01-03 01:00:00,2025-01-03 01:10:00,2902.6811,0,0.33,483.7801833,0,2902.6811,483.7801833,0,,3809.298,,
2025-01-03,8,2025-01-03 01:10:00,2025-01-03 01:20:00,3131.051,0,0.3201,521.8418333,0,3131.051,521.8418333,0,,3855.1226,,
2025-01-03,9,2025-01-03 01:20:00,2025-01-03 01:30:00,3056.82,0,0.3449,509.47,0,3056.82,509.47,0,,3783.78,,
2025-01-03,10,2025-01-03 01:30:00,2025-01-03 01:40:00,2923.5412,0,0.3981,487.2568667,0,2923.5412,487.2568667,0,,3907.3849,,
2025-01-03,11,2025-01-03 01:40:00,2025-01-03 01:50:00,2940.6553,0,0.4209,490.1092167,0,2940.6553,490.1092167,0,,3968.2398,,
2025-01-03,12,2025-01-03 01:50:00,2025-01-03 02:00:00,3047.21,0,0.3978,507.8683333,0,3047.21,507.8683333,0,,3886.77,,
2025-01-03,13,2025-01-03 02:00:00,2025-01-03 02:10:00,3000.6237,0,0.3609,500.10395,0,3000.6237,500.10395,0,,3865.3901,,
2025-01-03,14,2025-01-03 02:10:00,2025-01-03 02:20:00,2860.5275,0,0.3095,476.7545833,0,2860.5275,476.7545833,0,,3931.6861,,
2025-01-03,15,2025-01-03 02:20:00,2025-01-03 02:30:00,2800.1,0,0.297,466.6833333,0,2800.1,466.6833333,0,,4055.98,,
2025-01-03,16,2025-01-03 02:30:00,2025-01-03 02:40:00,2953.2923,0,0.3844,492.2153833,0,2953.2923,492.2153833,0,,4164.982,,
2025-01-03,17,2025-01-03 02:40:00,2025-01-03 02:50:00,3161.0061,0,0.4193,526.83435,0,3161.0061,526.83435,0,,4067.4326,,
2025-01-03,18,2025-01-03 02:50:00,2025-01-03 03:00:00,3294,0,0.3772,549,0,3294,549,0,,3919.44,,
2025-01-03,19,2025-01-03 03:00:00,2025-01-03 03:10:00,3346.735,0,0.3799,557.7891667,0,3346.735,557.7891667,0,,4068.323,,
2025-01-03,20,2025-01-03 03:10:00,2025-01-03 03:20:00,3390.5777,0,0.4092,565.0962833,0,3390.5777,565.0962833,0,,4140.4792,,
2025-01-03,21,2025-01-03 03:20:00,2025-01-03 03:30:00,3426.62,0,0.4294,571.1033333,0,3426.62,571.1033333,0,,4061.12,,
2025-01-03,22,2025-01-03 03:30:00,2025-01-03 03:40:00,3375.8805,0,0.4309,562.64675,0,3375.8805,562.64675,0,,4138.7041,,
2025-01-03,23,2025-01-03 03:40:00,2025-01-03 03:50:00,3204.2096,0,0.4294,534.0349333,0,3204.2096,534.0349333,0,,4283.3011,,
2025-01-03,24,2025-01-03 03:50:00,2025-01-03 04:00:00,3155.14,0,0.4312,525.8566667,0,3155.14,525.8566667,0,,4330.98,,
2025-01-03,25,2025-01-03 04:00:00,2025-01-03 04:10:00,3470.3443,0,0.4266,578.3907167,0,3470.3443,578.3907167,0,,4225.1585,,
2025-01-03,26,2025-01-03 04:10:00,2025-01-03 04:20:00,3371.4266,0,0.4067,561.9044333,0,3371.4266,561.9044333,0,,4201.989,,
2025-01-03,27,2025-01-03 04:20:00,2025-01-03 04:30:00,2945.58,0,0.3821,490.93,0,2945.58,490.93,0,,4273.9,,
2025-01-03,28,2025-01-03 04:30:00,2025-01-03 04:40:00,3074.9809,0,0.3764,512.4968167,0,3074.9809,512.4968167,0,,4219.0352,,
2025-01-03,29,2025-01-03 04:40:00,2025-01-03 04:50:00,3342.863,0,0.391,557.1438333,0,3342.863,557.1438333,0,,4069.3885,,
2025-01-03,30,2025-01-03 04:50:00,2025-01-03 05:00:00,3341.55,0,0.4065,556.925,0,3341.55,556.925,0,,4030.95,,
2025-01-03,31,2025-01-03 05:00:00,2025-01-03 05:10:00,3130.4364,0.0019,0.4053,521.7394,0.0003166666667,3130.4345,521.7390833,0.0022,,4262.9553,,
2025-01-03,32,2025-01-03 05:10:00,2025-01-03 05:20:00,3224.3627,0,0.432,537.3937833,0,3224.3627,537.3937833,0,,4330.5086,,
2025-01-03,33,2025-01-03 05:20:00,2025-01-03 05:30:00,3607.85,0,0.4612,601.3083333,0,3607.85,601.3083333,0,,4149.13,,
2025-01-03,34,2025-01-03 05:30:00,2025-01-03 05:40:00,3733.6991,0.0271,0.4479,622.2831833,0.004516666667,3733.672,622.2786667,0.0307,,4130.3346,,
2025-01-03,35,2025-01-03 05:40:00,2025-01-03 05:50:00,3503.3718,0,0.5953,583.8953,0,3503.3718,583.8953,0,,4641.7286,,
2025-01-03,36,2025-01-03 05:50:00,2025-01-03 06:00:00,3256.78,0,0.8394,542.7966667,0,3256.78,542.7966667,0,,5411.59,,
2025-01-03,37,2025-01-03 06:00:00,2025-01-03 06:10:00,3421.25,0.3772,0.8855,570.2083333,0.06286666667,3420.8728,570.1454667,0.4279,,5738.8011,,
2025-01-03,38,2025-01-03 06:10:00,2025-01-03 06:20:00,3519.6603,0,0.8344,586.61005,0,3519.6603,586.61005,0,,5695.3891,,
2025-01-03,39,2025-01-03 06:20:00,2025-01-03 06:30:00,3365.9,0,0.801,560.9833333,0,3365.9,560.9833333,0,,5537.66,,
2025-01-03,40,2025-01-03 06:30:00,2025-01-03 06:40:00,3274.086,5.2535,0.8053,545.681,0.8755833333,3268.8325,544.8054167,5.9596,,5461.5746,,
2025-01-03,41,2025-01-03 06:40:00,2025-01-03 06:50:00,3462.1699,0,0.8421,577.0283167,0,3462.1699,577.0283167,0,,5483.6005,,
2025-01-03,42,2025-01-03 06:50:00,2025-01-03 07:00:00,3787.21,10.1625,0.8647,631.2016667,1.69375,3777.0475,629.5079167,6.6375,,5540.88,,
2025-01-03,43,2025-01-03 07:00:00,2025-01-03 07:10:00,3895.0622,189.0764,0.8348,649.1770333,31.51273333,3705.9858,617.6643,192.5583,,5575.3367,,
2025-01-03,44,2025-01-03 07:10:00,2025-01-03 07:20:00,3904.9573,442.0453,0.8811,650.8262167,73.67421667,3462.912,577.152,445.6222,,5669.9633,,
2025-01-03,45,2025-01-03 07:20:00,2025-01-03 07:30:00,3913.93,703.4625,0.9268,652.3216667,117.24375,3210.4675,535.0779167,701.3625,,5566.66,,
2025-01-03,46,2025-01-03 07:30:00,2025-01-03 07:40:00,3897.2707,972.3564,0.7983,649.5451167,162.0594,2924.9143,487.4857167,976.5695,,5081.9454,,
2025-01-03,47,2025-01-03 07:40:00,2025-01-03 07:50:00,3918.3208,1241.8825,0.9003,653.0534667,206.9804167,2676.4383,446.07305,1257.8499,,5737.5547,,
2025-01-03,48,2025-01-03 07:50:00,2025-01-03 08:00:00,4025.58,1529.2875,1.1821,670.93,254.88125,2496.2925,416.04875,1536.3375,,7205.75,,
2025-01-03,49,2025-01-03 08:00:00,2025-01-03 08:10:00,4146.3263,1846.5381,1.1654,691.0543833,307.75635,2299.7882,383.2980333,1820.2924,,7519.6199,,
2025-01-03,50,2025-01-03 08:10:00,2025-01-03 08:20:00,3906.1017,2087.1569,1.0647,651.01695,347.8594833,1818.9448,303.1574667,2132.9788,,7253.8265,,
2025-01-03,51,2025-01-03 08:20:00,2025-01-03 08:30:00,3524.22,2292.9375,1.034,587.37,382.15625,1231.2825,205.21375,2471.7375,,7156.62,,
2025-01-03,52,2025-01-03 08:30:00,2025-01-03 08:40:00,3689.646,2620.4459,1.0118,614.941,436.7409833,1069.2001,178.2000167,2797.3932,,7351.5694,,
2025-01-03,53,2025-01-03 08:40:00,2025-01-03 08:50:00,4284.7343,2975.4743,1.032,714.1223833,495.9123833,1309.26,218.21,3047.7556,,7430.2399,,
2025-01-03,54,2025-01-03 08:50:00,2025-01-03 09:00:00,4753.54,3263.25,1.0652,792.2566667,543.875,1490.29,248.3816667,3267.2625,,7295.25,,
2025-01-03,55,2025-01-03 09:00:00,2025-01-03 09:10:00,4591.2578,3471.5364,1.0285,765.2096333,578.5894,1119.7214,186.6202333,3546.8485,,7207.6569,,
2025-01-03,56,2025-01-03 09:10:00,2025-01-03 09:20:00,4391.5782,3661.6122,0.9814,731.9297,610.2687,729.966,121.661,3726.689,,7113.8825,,
2025-01-03,57,2025-01-03 09:20:00,2025-01-03 09:30:00,4496.24,3906,0.9601,749.3733333,651,590.24,98.37333333,3844.2375,,7023.12,,
2025-01-03,58,2025-01-03 09:30:00,2025-01-03 09:40:00,4673.3336,4237.6324,0.9565,778.8889333,706.2720667,435.7012,72.61686667,4096.3408,,7047.9517,,
2025-01-03,59,2025-01-03 09:40:00,2025-01-03 09:50:00,4538.2138,4559.3408,1.0177,756.3689667,759.8901333,-21.127,-3.521166667,4283.6623,,7129.0191,,
2025-01-03,60,2025-01-03 09:50:00,2025-01-03 10:00:00,4253.49,4799.25,1.0918,708.915,799.875,-545.76,-90.96,4356.1125,,7151.1,,
2025-01-03,61,2025-01-03 10:00:00,2025-01-03 10:10:00,4355.1198,4933.6175,1.0725,725.8533,822.2695833,-578.4977,-96.41628333,4491.6281,,7053.4551,,
