date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals
2025-09-07,PuLP HiGHS,Optimal,4.11552,8046.331345,7837.410488,1.124955|0.726615|0.384264,4512.713991|7656.356996|10800,4512.713991,6010.87233,48035.08954,3796.015799,51831.10534,45820.23301,75305.60104,1012.35281,71229.71059,4075.89045,20938.6183,17311.25774,4018.508292,1200,10800,4.547473509e-13,2.273736754e-13,7656.356996,8046.331345,7837.410488,193.9665321,865.4351327,48900.52467,61765.81049,13539.79055,3555.056209,19114.5577,15670.82051,3464.497835,37
2025-09-08,PuLP HiGHS,Optimal,4.7188175,7837.410488,7531.859554,1.124955|0.726615|0.384264,4263.719108|7531.859554|10800,4263.719108,5821.226,38775.5892,2934.915474,41710.50467,35889.27867,62649.90969,791.2930872,58791.2174,3858.692293,19984.32857,16462.30198,4373.322128,1200,10800,9.094947018e-13,9.094947018e-13,7531.859554,7837.410488,7531.859554,2878.023061,11497.64415,50273.23335,60845.07367,1804.836017,1044.69189,18725.42712,15442.59181,2278.611626,27
2025-09-09,PuLP HiGHS,Optimal,5.1968408,7531.859554,7825.938096,1.124955|0.726615|0.384264,4851.876191|7825.938096|10800,4851.876191,6269.194372,41209.73656,4178.473915,45388.21047,39119.0161,66592.95617,1109.09894,62204.57451,4388.381658,21504.75764,17154.183,4151.820089,1200,10800,0,9.094947018e-13,7825.938096,7531.859554,7825.938096,687.3504269,2847.658782,44057.39534,61943.04358,4649.912594,5547.830755,19552.93839,15573.20941,3532.792844,35
2025-09-10,PuLP HiGHS,Optimal,4.6657186,7825.938096,7764.145294,1.124955|0.726615|0.384264,4728.290589|7764.145294|10800,4728.290589,6175.065706,41011.8773,4364.299669,45376.17697,39201.11127,65788.4875,1176.340317,61479.74811,4308.739386,20460.09594,16628.29123,4789.719304,1200,10800,1.136868377e-12,1.818989404e-12,7764.145294,7825.938096,7764.145294,3054.038562,12999.48454,54011.36184,62256.01696,3532.470542,162.7920324,20457.25451,16625.98967,5.142987065,4
2025-09-11,PuLP HiGHS,Optimal,5.54762,7764.145294,8434.693369,1.124955|0.726615|0.384264,6049.049635|8424.524817|10800,6049.049635,7181.018532,41946.22041,4185.84604,46132.06645,38951.04791,67903.68002,1120.487089,63386.29569,4517.384326,22329.50467,17492.55721,4129.433841,1200,10800,9.094947018e-13,9.094947018e-13,8424.524817,7764.145294,8434.693369,467.3561742,2100.668029,44046.88843,62872.70632,5030.973703,5287.056295,20807.51129,16250.59088,2763.959712,33
2025-09-12,PuLP HiGHS,Optimal,2.5253921,8434.693369,7854.250453,1.124955|0.726615|0.384264,4854.014837|7827.007418|10800,4854.014837,6270.823266,19042.62715,3108.57101,22151.19816,15880.37489,33795.69407,818.1335452,30746.51946,3049.174604,18326.9586,15391.75382,19652.85898,1200,10800,9.094947018e-13,1.818989404e-12,7827.007418,8434.693369,7854.250453,472.5355309,1843.14207,20885.76922,31207.41641,2588.277653,17260.80299,17841.53355,14974.0408,903.1380723,8
2025-09-13,PuLP HiGHS,Optimal,2.6907998,7854.250453,8035.305488,1.124955|0.726615|0.384264,5167.731386|7983.865693|10800,5167.731386,6509.764691,19374.53949,2271.165885,21645.70538,15135.94069,34365.73081,608.3494976,31570.14102,2795.589795,21475.86101,17278.7937,17408.48922,1200,10800,6.821210263e-13,9.094947018e-13,7983.865693,7854.250453,8035.305488,660.9462784,2689.195665,22063.73516,31730.96076,2634.770055,20811.87951,17947.24481,14374.31876,6433.091143,31
2025-09-14,PuLP HiGHS,Optimal,4.1493547,8035.305488,7826.572706,1.124955|0.726615|0.384264,4853.145412|7826.572706|10800,4853.145412,6270.16107,40981.41064,4144.738643,45126.14928,38855.98821,66023.60633,1083.768528,61205.81612,4817.790209,21236.59418,17389.50079,4112.312302,1200,10800,4.547473509e-13,9.094947018e-13,7826.572706,8035.305488,7826.572706,1865.661817,6904.984883,47886.39552,63240.01803,2783.588304,1304.020191,20474.70741,16772.3725,1379.015068,22
2025-09-15,PuLP HiGHS,Optimal,3.063775,7826.572706,7731.264536,1.124955|0.726615|0.384264,4662.529071|7731.264536|10800,4662.529071,6124.978611,41567.60115,3916.146012,45483.74716,39358.76855,67114.26189,1022.75908,62550.30276,4563.959134,21511.86992,17510.39199,3985.56241,1200,10800,9.094947018e-13,9.094947018e-13,7731.264536,7826.572706,7731.264536,605.5439649,2473.858293,44041.45944,62347.88721,4766.374685,4032.127447,20737.10761,16882.83451,1402.319786,19
2025-09-16,PuLP HiGHS,Optimal,4.7278962,7731.264536,7703.601924,1.124955|0.726615|0.384264,4607.203847|7703.601924|10800,4607.203847,6082.840292,41713.23695,3828.411917,45541.64887,39458.80857,66922.21959,1023.995241,62485.3417,4436.877888,21608.81153,17528.03369,4188.518957,1200,10800,1.136868377e-12,9.094947018e-13,7703.601924,7731.264536,7703.601924,1499.09626,4355.370301,46068.60725,64592.50729,2329.712299,2754.63422,20368.92471,16523.72536,2244.195153,26
2025-09-17,PuLP HiGHS,Optimal,5.3989997,7703.601924,8285.417938,1.124955|0.726615|0.384264,5770.835876|8285.417938|10800,5770.835876,6969.117718,42617.44169,3921.344404,46538.78609,39569.66837,68930.24142,1029.464408,64274.8394,4655.402029,22409.73545,17628.2513,3562.521522,1200,10800,9.094947018e-13,9.094947018e-13,8285.417938,7703.601924,8285.417938,974.7358659,3656.182114,46273.6238,64989.68859,3940.552835,1391.758935,21520.5932,16908.04608,1609.347475,20
2025-09-18,PuLP HiGHS,Optimal,4.1448058,8285.417938,7658.488653,1.124955|0.726615|0.384264,4516.977305|7658.488653|10800,4516.977305,6014.119472,41649.72974,3802.641937,45452.37167,39438.2522,66509.5472,996.9657492,62017.43218,4492.115023,20771.56009,17389.20003,3986.925448,1200,10800,9.094947018e-13,1.818989404e-12,7658.488653,8285.417938,7658.488653,816.9584748,3575.719325,45225.44906,63083.4733,3426.073907,1753.01752,19766.31311,16574.94997,1819.497043,24
2025-09-19,PuLP HiGHS,Optimal,2.7875164,7658.488653,8095.612686,1.124955|0.726615|0.384264,5389.714305|8094.857153|10800,5389.714305,6678.837426,19686.88457,2585.773932,22272.6585,15593.82108,35299.36884,675.2393233,32557.59044,2741.778395,19687.17326,15553.87869,17316.67452,1200,10800,9.094947018e-13,9.094947018e-13,8094.857153,7658.488653,8095.612686,586.0166981,2101.623329,21788.5079,32687.46952,2611.899315,13383.6682,17868.70568,14080.23997,3292.106297,19
2025-09-20,PuLP HiGHS,Optimal,3.2543171,8095.612686,7713.515035,1.124955|0.726615|0.384264,4627.03007|7713.515035|10800,4627.03007,6097.940885,19348.86621,1600.875524,20949.74174,14851.80085,33937.68013,440.2140912,31325.31112,2612.369007,21318.50118,17611.87384,16710.31377,1200,10800,4.092726158e-12,1.818989404e-12,7713.515035,8095.612686,7713.515035,866.5436578,3788.797929,23137.66414,31654.13508,2283.54505,13838.70459,17791.7279,14755.18748,6383.45963,27
2025-09-21,PuLP HiGHS,Optimal,5.0097618,7713.515035,8194.659439,1.124955|0.726615|0.384264,5589.318878|8194.659439|10800,5589.318878,6830.86575,43574.1627,4089.483507,47663.64621,40832.78046,70386.49904,1099.008973,66187.59746,4198.901577,22195.02869,17544.94328,3217.137149,1200,10800,9.094947018e-13,9.094947018e-13,8194.659439,7713.515035,8194.659439,677.1985702,2363.645255,45937.80796,65351.25255,5035.246492,3527.596419,19896.51184,15683.14463,4160.315504,28
2025-09-22,PuLP HiGHS,Optimal,3.9635169,8194.659439,7699.139333,1.124955|0.726615|0.384264,4598.278666|7699.139333|10800,4598.278666,6076.04245,42674.83533,3701.979527,46376.81486,40300.7724,68354.75567,976.2967428,63928.07985,4426.675815,20990.31435,17448.12272,3686.844084,1200,10800,1.136868377e-12,9.094947018e-13,7699.139333,8194.659439,7699.139333,1087.243685,4206.695488,46881.53082,65723.65885,2631.096813,2973.778479,19310.9067,16087.80252,3039.727851,31
2025-09-23,PuLP HiGHS,Optimal,4.2906021,7699.139333,7780.843755,1.124955|0.726615|0.384264,4761.68751|7780.843755|10800,4761.68751,6200.502388,43975.53612,3090.831532,47066.36765,40865.86526,70828.66739,827.6549604,65886.723,4941.944383,21655.89379,17467.73999,3596.873701,1200,10800,2.273736754e-13,1.818989404e-12,7780.843755,7699.139333,7780.843755,1157.867798,5137.437002,49112.97312,66851.90319,3976.764202,1910.432127,20574.68049,16591.95722,1956.996067,22
2025-09-24,PuLP HiGHS,Optimal,4.4169775,7780.843755,8235.846678,1.124955|0.726615|0.384264,5671.693356|8235.846678|10800,5671.693356,6893.606066,44474.52905,4307.448614,48781.97766,41888.3716,71665.34971,1132.216348,66819.83222,4845.517488,22256.62458,17618.36328,3560.583298,1200,10800,4.547473509e-13,1.818989404e-12,8235.846678,7780.843755,8235.846678,616.8477218,2165.273121,46639.80217,67831.85203,3833.497673,2975.717164,21053.97295,16644.21546,2176.799446,27
2025-09-25,PuLP HiGHS,Optimal,3.6848114,8235.846678,8314.936859,1.124955|0.726615|0.384264,5829.873718|8314.936859|10800,5829.873718,7014.083742,44972.87139,4602.358281,49575.22967,42561.14593,71611.89577,1233.226672,66494.95361,5116.942158,21676.60521,17486.86906,3612.867573,1200,10800,1.136868377e-12,9.094947018e-13,8314.936859,8235.846678,8314.936859,430.5985503,1692.189666,46665.06106,67155.73938,4456.156388,3350.723862,20152.54741,16252.38224,2758.544617,31
2025-09-26,PuLP HiGHS,Optimal,3.4740747,8314.936859,8351.251317,1.124955|0.726615|0.384264,5734.685149|8267.342575|10800,5734.685149,6941.583607,20790.1955,2933.22756,23723.42306,16781.83945,35903.65363,787.5119761,32587.5838,3316.069823,21063.0734,17103.92431,14673.16739,1200,10800,1.000444172e-11,1.818989404e-12,8267.342575,8314.936859,8351.251317,323.1375285,1306.688018,22096.88352,32520.62728,3383.026349,11710.7254,17926.90996,14488.11405,5751.973701,27
2025-09-27,PuLP HiGHS,Optimal,2.7940612,8351.251317,8140.641379,1.124955|0.726615|0.384264,5414.936943|8107.468471|10800,5414.936943,6698.048185,19983.72919,2093.434684,22077.16388,15379.11569,35359.58581,549.6790317,32610.43995,2749.145861,20452.90125,16786.25457,14574.03743,1200,10800,9.094947018e-13,4.547473509e-13,8107.468471,8351.251317,8140.641379,1032.858781,4000.500421,23984.22962,33049.90165,2309.68416,13053.11348,17988.9139,14760.5692,4489.672715,22
2025-09-28,PuLP HiGHS,Optimal,4.7785815,8140.641379,8204.073514,1.124955|0.726615|0.384264,5608.147028|8204.073514|10800,5608.147028,6845.206164,44678.90211,3716.751189,48395.6533,41550.44713,71685.96116,980.7407991,67214.69882,4471.262338,21891.65076,17675.14819,3394.939495,1200,10800,4.547473509e-13,4.547473509e-13,8204.073514,8140.641379,8204.073514,700.5811887,2727.562066,47406.46417,67498.72351,4187.237647,570.0368896,21497.63012,17355.99148,713.1773526,20
2025-09-29,PuLP HiGHS,Optimal,3.81605,8204.073514,8197.045436,1.124955|0.726615|0.384264,5594.090873|8197.045436|10800,5594.090873,6834.500328,45720.99809,4472.29934,50193.29743,43358.7971,73206.21584,1172.751172,68129.04327,5077.17257,21852.15859,17706.57373,3102.114245,1200,10800,4.547473509e-13,9.094947018e-13,8197.045436,8204.073514,8197.045436,496.2744252,1954.85686,47675.85495,67961.5595,5244.656347,1764.472927,20735.7614,16802.292,2020.678919,26
2025-09-30,PuLP HiGHS,Optimal,3.2858709,8197.045436,8106.784223,1.124955|0.726615|0.384264,5413.568446|8106.784223|10800,5413.568446,6697.005873,46181.03309,4613.129888,50794.16298,44097.15711,73447.2766,1212.160356,68099.13873,5348.137874,21948.10637,17859.20125,3200.644019,1200,10800,9.094947018e-13,2.273736754e-13,8106.784223,8197.045436,8106.784223,871.8152904,3639.493999,49820.52709,69214.12754,4233.149059,640.9905475,21600.06636,17577.28885,629.9524175,16
2025-10-01,PuLP HiGHS,Optimal,4.2192841,8106.784223,8449.367575,1.124955|0.726615|0.384264,6052.373741|8426.186871|10800,6052.373741,7183.550329,45723.04986,4742.337587,50465.38744,43281.83711,73566.37421,1242.484889,68294.06043,5272.313779,22070.18498,17589.38745,3289.212984,1200,10800,9.094947018e-13,1.818989404e-12,8426.186871,8106.784223,8449.367575,38.71275206,97.82130795,45820.87116,61180.21055,12386.16366,7641.194873,18988.85197,15072.64508,5598.075384,35
2025-10-02,PuLP HiGHS,Optimal,4.8429485,8449.367575,8386.600061,1.124955|0.726615|0.384264,5779.551496|8289.775748|10800,5779.551496,6975.755948,45092.41963,4047.136919,49139.55654,42163.8006,71916.59663,1072.507614,66476.72724,5439.869388,21861.34149,17851.31925,3065.831967,1200,10800,9.094947018e-13,1.818989404e-12,8289.775748,8449.367575,8386.600061,124.9267601,301.7975671,45394.21719,60789.30916,11127.28747,5459.185949,19898.7243,16174.45744,3639.479005,31
2025-10-03,PuLP HiGHS,Optimal,2.9873838,8386.600061,8100.504586,1.124955|0.726615|0.384264,5215.883199|8007.9416|10800,5215.883199,6546.439399,19978.31346,1878.55903,21856.87249,15310.43309,34903.0561,475.8406864,31866.25587,3036.800233,20211.30464,16711.94938,14932.53712,1200,10800,1.705302566e-13,9.094947018e-13,8007.9416,8386.600061,8100.504586,138.4150237,358.8581508,20337.17161,29564.64815,5338.407956,18831.09929,17433.13741,14378.32723,5111.789375,28
2025-10-04,PuLP HiGHS,Optimal,2.3995675,8100.504586,7959.396073,1.124955|0.726615|0.384264,5106.068996|7953.034498|10800,5106.068996,6460.594774,20760.66176,2106.17919,22866.84095,16406.24617,36248.05613,545.2112032,33244.37338,3003.682754,19417.37272,15863.52603,15617.69104,1200,10800,9.094947018e-13,9.094947018e-13,7950,8100.504586,7959.396073,159.9897451,610.4236856,21371.08544,30777.78219,5470.273942,14582.48376,17822.64953,14563.34378,2894.905436,14
2025-10-05,PuLP HiGHS,Optimal,4.1548062,7959.396073,8109.345309,1.124955|0.726615|0.384264,5418.690618|8109.345309|10800,5418.690618,6700.907163,44419.59252,4706.852156,49126.44467,42425.53751,71138.72947,1239.094258,66016.22686,5122.502617,22033.31189,17712.02832,3524.459202,1200,10800,9.094947018e-13,1.818989404e-12,8109.345309,7959.396073,8109.345309,91.11573591,197.3009448,44616.89346,62929.69885,8209.030622,4369.899778,19894.73384,15979.7801,3870.826269,30
2025-10-06,PuLP HiGHS,Optimal,3.8398901,8109.345309,7840.644489,1.124955|0.726615|0.384264,4756.773777|7778.386888|10800,4756.773777,6196.759855,43930.42651,4646.932687,48577.3592,42380.59935,69729.3093,1237.654669,64751.79791,4977.51139,21307.32067,17556.79232,3631.926902,1200,10800,9.094947018e-13,9.094947018e-13,7778.386888,8109.345309,7840.644489,308.5202061,795.1448985,44725.57141,63697.50641,6031.802891,2722.218501,19960.68214,16409.98327,2493.447577,31
2025-10-07,PuLP HiGHS,Optimal,3.9473862,7840.644489,7758.640628,1.124955|0.726615|0.384264,4673.428932|7736.714466|10800,4673.428932,6133.280463,42688.37001,2727.278852,45415.64886,39282.3684,68199.40256,723.2917412,63590.82407,4608.578487,21468.18346,17482.76562,3716.325359,1200,10800,9.094947018e-13,4.547473509e-13,7736.714466,7840.644489,7758.640628,531.804658,1867.091138,44555.46115,62806.6234,5392.779161,1656.282232,20970.45421,17059.87138,920.6234975,19
2025-10-08,PuLP HiGHS,Optimal,3.6707054,7758.640628,7781.342475,1.124955|0.726615|0.384264,4762.684949|7781.342475|10800,4762.684949,6201.262085,39973.31968,4343.296386,44316.61606,38115.35398,65258.29843,1168.636063,60456.3531,4801.945334,21548.94249,17434.21175,3468.344498,1200,10800,4.547473509e-13,4.547473509e-13,7781.342475,7758.640628,7781.342475,1077.36998,3508.766325,43482.086,61750.83794,3507.46049,2391.896422,20723.07458,16765.25874,1494.820918,17
2025-10-09,PuLP HiGHS,Optimal,4.3152673,7781.342475,7755.314494,1.124955|0.726615|0.384264,4710.628989|7755.314494|10800,4710.628989,6161.613793,39930.18586,4132.403328,44062.58918,37900.97539,65509.15758,1076.187006,60837.42515,4671.732429,21441.95163,17391.40601,3599.607188,1200,10800,9.094947018e-13,9.094947018e-13,7755.314494,7781.342475,7755.314494,497.9200525,2170.871974,42101.05783,62384.80564,3124.351941,3194.558436,20797.95133,16869.76576,1165.640543,19
2025-10-10,PuLP HiGHS,Optimal,2.6898026,7755.314494,7766.562042,1.124955|0.726615|0.384264,4733.124084|7766.562042|10800,4733.124084,6178.747126,17162.2359,1517.673134,18679.90904,12501.16191,31812.03604,393.9632795,29301.57902,2510.457019,19768.77522,16002.58514,16519.09116,1200,10800,1.705302566e-13,9.094947018e-13,7766.562042,7755.314494,7766.562042,797.1176524,2851.242664,20013.47857,30374.39811,1437.637925,18423.86694,17862.71112,14458.67321,3449.976025,11
2025-10-11,PuLP HiGHS,Optimal,3.4743121,7766.562042,8594.519896,1.124955|0.726615|0.384264,6347.949403|8573.974701|10800,6347.949403,7408.674793,18882.65965,2662.475321,21545.13498,14136.46018,34547.9658,680.1886672,31722.61473,2825.351067,21305.6073,16530.87052,16662.14589,1200,10800,4.547473509e-12,9.094947018e-13,8573.974701,7766.562042,8594.519896,232.7425061,1144.321324,20026.98098,32144.29583,2403.669968,14021.39531,18442.9862,14193.65676,5199.834856,24
2025-10-12,PuLP HiGHS,Optimal,3.6944244,8594.519896,8714.548686,1.124955|0.726615|0.384264,6629.097372|8714.548686|10800,6629.097372,7622.810441,42949.0973,4713.084217,47662.18152,40039.37108,69362.57448,1274.729865,63831.21587,5531.358612,21870.95052,17607.44401,3264.397241,1200,10800,4.547473509e-13,9.094947018e-13,8714.548686,8594.519896,8714.548686,420.5527111,1344.416159,44293.51346,64066.59404,5295.980441,1926.464877,20724.73674,16679.01085,2074.646949,24
2025-10-13,PuLP HiGHS,Optimal,4.1780946,8714.548686,7929.353426,1.124955|0.726615|0.384264,5058.706851|7929.353426|10800,5058.706851,6426.726426,42180.57073,4642.522221,46823.09295,40396.36652,68189.44112,1268.021846,63197.4122,4992.028928,20714.10365,17485.09969,3260.553911,1200,10800,9.094947018e-13,9.094947018e-13,7929.353426,8714.548686,7929.353426,125.1499574,366.7169455,42547.28767,62812.74867,5376.692451,2833.384975,19914.70574,16837.58739,1446.910213,24
2025-10-14,PuLP HiGHS,Optimal,3.5929197,7929.353426,7783.322977,1.124955|0.726615|0.384264,4766.645954|7783.322977|10800,4766.645954,6204.278974,41085.41287,2932.089528,44017.5024,37813.22343,67044.78023,774.6028967,62551.48642,4493.293811,21311.22143,17393.51676,3261.143521,1200,10800,6.821210263e-13,9.094947018e-13,7783.322977,7929.353426,7783.322977,1061.335231,4258.43015,45343.84302,64472.43659,2572.343635,888.7962641,21066.17726,17195.03099,443.5299437,14
2025-10-15,PuLP HiGHS,Optimal,3.4491273,7783.322977,7749.180537,1.124955|0.726615|0.384264,4698.361074|7749.180537|10800,4698.361074,6152.269966,41158.89453,3597.254183,44756.14871,38603.87875,66965.0842,957.9945622,62497.68208,4467.402127,21479.69744,17429.28312,3539.566215,1200,10800,4.547473509e-13,9.094947018e-13,7749.180537,7783.322977,7749.180537,1480.04291,5624.825232,46783.71976,64623.88584,2341.19836,175.7481514,21257.29025,17249.1333,402.5570037,11
2025-10-16,PuLP HiGHS,Optimal,3.3400061,7749.180537,8179.210514,1.124955|0.726615|0.384264,5558.421028|8179.210514|10800,5558.421028,6807.33248,42534.63784,4236.190722,46770.82856,39963.49608,69065.11898,1089.774924,64298.67778,4766.441201,22068.59222,17488.53271,3475.073141,1200,10800,4.547473509e-13,9.094947018e-13,8179.210514,7749.180537,8179.210514,1992.210409,8065.149503,50599.78734,66603.2558,2461.863184,1090.917653,21847.62434,17309.54873,399.9518596,13
2025-10-17,PuLP HiGHS,Optimal,3.3839601,8179.210514,8132.508322,1.124955|0.726615|0.384264,5401.63327|8100.816635|10800,5401.63327,6687.915476,18699.23993,1915.784216,20615.02415,13927.10867,34072.16582,492.7469418,31262.70926,2809.456568,19985.25249,16258.60901,14208.09664,1200,10800,4.547473509e-13,1.818989404e-12,8100.816635,8179.210514,8132.508322,164.1349101,745.7136447,19444.95357,31527.34524,2544.820582,12333.4608,17872.90528,14519.08525,3851.870956,23
2025-10-18,PuLP HiGHS,Optimal,3.3476827,8132.508322,7766.085149,1.124955|0.726615|0.384264,4729.723684|7764.861842|10800,4729.723684,6176.15722,18795.29303,2034.938154,20830.23118,14654.07396,33514.39207,531.1735477,30680.97666,2833.415409,19236.67171,15912.58592,14101.53203,1200,10800,2.728484105e-12,1.818989404e-12,7764.861842,8132.508322,7766.085149,412.0817379,1372.29216,20167.58519,31321.91001,2192.482056,12694.99363,17327.29321,14364.88835,3457.076077,24
2025-10-19,PuLP HiGHS,Optimal,4.7597718,7766.085149,8371.418019,1.124955|0.726615|0.384264,5942.836039|8371.418019|10800,5942.836039,7100.121212,45309.4089,5031.486742,50340.89564,43240.77443,73543.16623,1295.645578,68023.35855,5519.807682,23006.9075,18090.79549,3187.235464,1200,10800,3.126388037e-13,9.094947018e-13,8371.418019,7766.085149,8371.418019,752.1504831,2844.832587,48154.24149,69288.15155,4255.014679,1381.415083,22254.55175,17481.38734,1361.763897,22
2025-10-20,PuLP HiGHS,Optimal,4.4716043,8371.418019,7999.047077,1.124955|0.726615|0.384264,5198.094154|7999.047077|10800,5198.094154,6532.890417,44278.40217,3925.038426,48203.4406,41670.55018,71405.49904,1023.28741,66412.66423,4992.834804,21781.68245,17978.29663,3062.183901,1200,10800,4.547473509e-13,9.094947018e-13,7999.047077,8371.418019,7999.047077,928.5841934,4063.075212,48341.47738,67740.75355,3664.745487,536.0268578,21198.22299,17505.69447,1056.061617,11
2025-10-21,PuLP HiGHS,Optimal,3.759031,7999.047077,7801.082158,1.124955|0.726615|0.384264,4802.164316|7801.082158|10800,4802.164316,6231.331446,44778.02584,3356.004958,48134.0308,41902.69935,72472.96952,871.5386686,67520.1487,4952.820823,21943.03068,17952.02328,2682.464953,1200,10800,4.547473509e-13,1.818989404e-12,7801.082158,7999.047077,7801.082158,1133.1009,4051.790319,48829.81616,69645.92139,2827.048135,388.2386418,21612.47749,17684.27519,598.3012773,15
2025-10-22,PuLP HiGHS,Optimal,4.9734513,7801.082158,8222.627733,1.124955|0.726615|0.384264,5645.255465|8222.627733|10800,5645.255465,6873.469712,45243.34826,3735.783153,48979.13141,42105.6617,73338.82849,983.8662434,67926.83128,5411.997216,23020.63499,18267.32332,3254.522426,1200,10800,2.273736754e-13,1.818989404e-12,8222.627733,7801.082158,8222.627733,1613.093072,7100.792373,52344.14063,69677.34288,3661.485614,1215.002026,21795.50636,17274.96913,2217.482827,17
2025-10-23,PuLP HiGHS,Optimal,5.2432569,8222.627733,7459.827241,1.124955|0.726615|0.384264,4119.654482|7459.827241|10800,4119.654482,5711.499537,44911.60717,3665.23645,48576.84362,42865.34408,72362.78243,944.2733649,67795.20246,4567.579972,21404.12827,18023.86434,2635.28944,1200,10800,9.094947018e-13,1.818989404e-12,7459.827241,8222.627733,7459.827241,504.419428,2012.367172,46923.97434,67861.24067,4501.541766,1736.091532,20718.90512,17468.83359,1240.253896,20
2025-10-24,PuLP HiGHS,Optimal,3.1506302,7459.827241,7583.28589,1.124955|0.726615|0.384264,4366.57178|7583.28589|10800,4366.57178,5899.56348,19325.99192,2008.83009,21334.82201,15435.25853,34250.76062,522.5998434,31160.91172,3089.8489,18683.17983,15022.26288,11287.75205,1200,10800,4.547473509e-13,1.818989404e-12,7583.28589,7459.827241,7583.28589,578.2993372,2503.585301,21829.57722,32365.73709,1885.023523,11063.93899,17625.96813,14165.9214,1913.553184,15
2025-10-25,PuLP HiGHS,Optimal,3.0100117,7583.28589,7807.94512,1.124955|0.726615|0.384264,4741.429916|7770.714958|10800,4741.429916,6185.073242,19385.67316,2399.721037,21785.39419,15600.32095,34783.92691,624.1650276,31750.71505,3033.211858,18378.22673,14717.67749,11683.71728,1200,10800,0,1.818989404e-12,7770.714958,7583.28589,7807.94512,452.8925127,1821.672341,21207.3455,32703.57419,2080.352718,10285.38626,17212.91788,13740.27018,2142.716157,22
2025-10-26,PuLP HiGHS,Optimal,4.4397941,7807.94512,8209.046503,1.124955|0.726615|0.384264,5618.093005|8209.046503|10800,5618.093005,6852.781492,47624.92463,5543.068485,53167.99311,46315.21162,76586.00232,1448.783896,71398.91547,5187.086844,23752.50921,18878.54122,2929.045391,1200,10800,9.094947018e-13,9.094947018e-13,8209.046503,7807.94512,8209.046503,192.2713657,592.8723138,48217.79694,70181.60977,6404.392542,1398.520783,21421.35314,16990.3048,4219.392503,30
2025-10-27,PuLP HiGHS,Optimal,3.7137614,8209.046503,7774.854118,1.124955|0.726615|0.384264,4749.708236|7774.854118|10800,4749.708236,6191.378404,46161.29333,3565.395862,49726.68919,43535.31079,74216.19848,933.2113369,69438.67855,4777.519924,22383.23493,18521.19344,2624.70141,1200,10800,9.094947018e-13,9.094947018e-13,7774.854118,8209.046503,7774.854118,627.6212431,2404.636211,48565.92954,68363.05317,5853.14531,1924.683531,20548.3282,17034.91899,3321.181181,30
2025-10-28,PuLP HiGHS,Optimal,5.1973185,7774.854118,8194.659328,1.124955|0.726615|0.384264,5589.318655|8194.659328|10800,5589.318655,6830.865581,47500.01406,3640.956433,51140.97049,44310.10491,76875.83481,931.646422,72001.07123,4874.763579,23879.81688,18964.82699,2725.097319,1200,10800,9.094947018e-13,1.818989404e-12,8194.659328,7774.854118,8194.659328,296.2602497,1198.046142,48698.0602,71211.54715,5664.287652,956.8505223,22109.00259,17530.46741,3205.173866,27
2025-10-29,PuLP HiGHS,Optimal,3.6444109,8194.659328,8161.051845,1.124955|0.726615|0.384264,5522.103689|8161.051845|10800,5522.103689,6779.671469,46772.92852,4619.885159,51392.81368,44613.14221,75067.34451,1177.460058,69829.79597,5237.54854,23108.97881,18748.51957,2939.340247,1200,10800,9.094947018e-13,9.094947018e-13,8161.051845,8194.659328,8161.051845,1607.887436,5346.631421,52119.55994,72243.84202,2823.502495,234.9660497,22814.49125,18509.98465,533.0224812,19
2025-10-30,PuLP HiGHS,Optimal,3.6857391,8161.051845,7728.252599,1.124955|0.726615|0.384264,4656.505199|7728.252599|10800,4656.505199,6120.390544,47061.22951,4487.992133,51549.22165,45428.8311,75424.93038,1161.302768,70337.22482,5087.705559,23160.82398,19149.78674,2981.420546,1200,10800,9.094947018e-13,9.094947018e-13,7728.252599,8161.051845,7728.252599,361.4139392,1419.865808,48481.09532,69895.55545,5529.374928,1917.113439,20745.0401,17193.0018,4372.568819,29
2025-10-31,PuLP HiGHS,Optimal,2.905044,7728.252599,7694.375967,1.124955|0.726615|0.384264,4588.751934|7694.375967|10800,4588.751934,6068.786439,20246.11561,2521.337698,22767.45331,16698.66687,35778.0655,670.5740828,32629.30297,3148.762532,17905.19519,14533.69707,10765.05384,1200,10800,2.273736754e-13,1.818989404e-12,7694.375967,7728.252599,7694.375967,270.9895721,1063.115063,21309.23067,33375.31231,2402.753195,6490.962343,17271.24442,14020.19695,1147.450896,16
