date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,wall_runtime_seconds
2025-04-11,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.3572633000,1,0.0000000000,7098.2577749510,7064.3176664264,29505.3877211996,11456.0923120880,12235.0522756241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,483.3271739194,1529.4623589502,12985.5546710381,30,34889.8853692794,5912.6676442825,1254.8006217554,10800.0000000000,2832.6880042000
2025-04-12,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.3998662000,1,0.0000000000,7064.3176664264,7154.8705590942,30464.3412585208,11826.8819079089,12549.3273950816,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,141.3259101812,384.3459163013,12211.2278242102,15,35080.1981743716,6180.3318030846,1220.9102119336,10800.0000000000,2832.6880042000
2025-04-13,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.3096518000,1,0.0000000000,7154.8705590942,7029.0322207307,62494.7541368603,37048.6312956578,39581.5056881966,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,686.7990399880,2786.5837984592,39835.2150941170,34,38567.4757240250,7236.6829529140,1221.7965028212,10800.0000000000,2832.6880042000
2025-04-14,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.8771575000,1,0.0000000000,7029.0322207307,7126.0684835631,62434.5933911476,36372.9045661474,38520.8734190017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,579.1761264010,2212.4676591672,38585.3722253146,28,37365.1914683094,7381.8258904394,1223.2514973958,10800.0000000000,2832.6880042000
2025-04-15,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.5087692000,1,0.0000000000,7126.0684835631,7125.3607767433,61557.2651934077,35612.8035977161,37362.0801173511,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,368.5286568648,1500.2155181383,37113.0191158545,25,37653.5364755239,7137.8597505522,1236.8211452546,10800.0000000000,2832.6880042000
2025-04-16,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8483270000,1,0.0000000000,7125.3607767433,7072.1854304166,61865.8440281590,36809.5745637180,38964.8249179041,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1339.1895623128,4832.9683591233,41642.5429228413,48,36194.0333998389,7404.5450850072,1218.1709561632,10800.0000000000,2832.6880042000
2025-04-17,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6568713000,1,0.0000000000,7072.1854304166,6998.7321297559,60034.5536372642,35142.3401975060,37071.0349663147,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,508.6953462358,1970.4952840535,37112.8354815595,32,36382.4460499120,7079.9268058755,1200.0000000000,10800.0000000000,2832.6880042000
2025-04-18,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2195792000,1,0.0000000000,6998.7321297559,7313.6794956399,29493.9489860326,11488.0015132870,12188.7499635833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,282.3648890576,801.3593367150,12289.3608500020,15,31330.7554073640,5932.1987073050,1365.5170052028,10800.0000000000,2832.6880042000
2025-04-19,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0745861000,1,0.0000000000,7313.6794956399,7622.1534940801,28544.3237502847,11124.8666418463,11896.2619283137,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,378.1556371682,1091.9210396521,12216.7876814985,21,30808.4850321493,5866.0272424898,1403.6801770581,10800.0000000000,2832.6880042000
2025-04-20,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.4921371000,1,0.0000000000,7622.1534940801,7063.6740134245,60174.7147693630,35492.0246769979,37498.4368790287,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,693.1689694321,2401.4653664065,37893.4900434044,31,35166.2783574986,7305.0238016344,1220.9546133536,10800.0000000000,2832.6880042000
2025-04-21,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4478796000,1,0.0000000000,7063.6740134245,7056.4477913044,61029.5537137601,35162.8404203644,37284.3497554730,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,409.7929730982,1301.0672979007,36463.9077182651,21,36068.2590213607,7305.7809449655,1202.8854614519,10800.0000000000,2832.6880042000
2025-04-22,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4323241000,1,0.0000000000,7056.4477913044,7120.8322195910,59141.3298260818,35022.0020757793,36946.1779682675,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1308.0857293508,3853.6748580471,38875.6769338264,44,35634.9304393243,7279.6966392621,1200.0000000000,10800.0000000000,2832.6880042000
2025-04-23,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.4417880000,1,0.0000000000,7120.8322195910,7112.0428544559,59857.6921615587,35133.0147647672,37192.8378492651,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,723.1225625133,2353.7005846764,37486.7153494436,33,35108.3898152582,7191.7368769627,1200.0000000000,10800.0000000000,2832.6880042000
2025-04-24,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2461873000,1,0.0000000000,7112.0428544559,7091.6788384457,59019.2096814182,34484.9073207558,36647.1469022269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,270.3678283416,1005.8560428306,35490.7633635864,21,34569.7238040951,7026.4968904601,1237.6703609551,10800.0000000000,2832.6880042000
2025-04-25,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,1.3294307000,1,0.0000000000,7091.6788384457,7585.4498179719,28300.9779003354,10500.7862286381,11206.1015616662,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,200.6612295836,527.3268877911,11028.1131164292,17,32795.8280793716,5929.2446091165,1357.6076717288,10800.0000000000,2832.6880042000
2025-04-26,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2012689000,1,0.0000000000,7585.4498179719,7400.2998681300,27726.9848657799,10571.9887187622,11262.5428706630,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,570.4444813984,1632.7679907224,12204.7567094847,30,35175.2519173600,6104.1688019781,1343.5214394953,10800.0000000000,2832.6880042000
2025-04-27,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0296802000,1,0.0000000000,7400.2998681300,7086.2220317805,56099.3967748099,32109.1685366905,33801.7696403122,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1393.6852595813,6134.0791507798,38243.2476874702,39,37586.9156544570,7048.4851075425,1200.0000000000,10800.0000000000,2832.6880042000
2025-04-28,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8301280000,1,0.0000000000,7086.2220317805,7130.9405777282,57484.8791771949,34014.5593482479,36073.9294945577,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,4859.8142214614,18678.7056080980,52693.2649563458,60,33152.6513443753,7264.0457800931,1275.5374850028,10800.0000000000,2832.6880042000
2025-04-29,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.5683885000,1,0.0000000000,7130.9405777282,7332.3964275553,58571.0800777114,33412.1678573908,35504.7417054141,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,880.7969388200,3691.2749300768,37103.4427874677,22,34970.0886666690,7373.9118996309,1200.0000000000,10800.0000000000,2832.6880042000
2025-04-30,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8528864000,1,0.0000000000,7332.3964275553,7048.2138043136,56353.3677689272,32666.8229930260,34599.4396640472,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1728.5183367962,5761.3330751950,38428.1560682210,38,32700.3352047360,7391.7037875235,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-01,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9407647000,1,0.0000000000,7048.2138043136,7419.2963559790,58022.4729625474,34300.1837883758,36464.0443452896,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2852.9658143122,13453.5398679600,47753.7236563357,70,39376.9847219365,7107.2752065520,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-02,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.5408052000,1,0.0000000000,7419.2963559790,7453.2904437178,28031.5915105888,11377.7983465070,12274.0249209566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2595.8304077428,9472.2923491977,20850.0906957047,61,34631.7920952138,5591.1998874153,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-03,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,1.7603894000,1,0.0000000000,7453.2904437178,7192.9738170989,27817.9963229226,11189.8517216501,11929.9896439688,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1839.2771527040,7793.4313272582,18983.2830489084,48,32339.3388357075,5924.4890669198,1230.1180727550,10800.0000000000,2832.6880042000
2025-05-04,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.9678276000,1,0.0000000000,7192.9738170989,7418.6378637520,59090.3973146087,35522.4282409769,37894.2593572474,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2289.2960635779,10317.8673925798,45840.2956335567,60,33531.4536959667,7280.0022330682,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-05,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2484533000,1,0.0000000000,7418.6378637520,7309.7243063875,59959.1381584830,35487.1412677004,37887.5193199736,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2844.7611341938,13212.6532960533,48699.7945637537,73,37976.1101393472,7170.8060826991,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-06,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.9999845000,1,0.0000000000,7309.7243063875,7469.6759242321,58989.0194760174,35319.6393611803,37832.2381536927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3125.9606042673,14192.9298439481,49512.5692051284,72,37021.9711046616,7090.9872378185,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-07,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3539529000,1,0.0000000000,7469.6759242321,7728.6155950878,59535.4618705971,35532.7302223990,37983.7669418697,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3117.3755665029,14498.2421735239,50030.9723959229,72,36009.7904712811,6973.0072212352,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-08,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3088417000,1,0.0000000000,7728.6155950878,7861.1188571181,64060.6842957960,39329.1858933533,42037.6142732545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1109.9322948206,4757.7900542928,44086.9759476461,33,34446.3404329135,7598.4577490979,1324.6416243421,10800.0000000000,2832.6880042000
2025-05-09,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.9884765000,1,0.0000000000,7861.1188571181,7156.8936559733,29502.7301771593,12354.3451596665,13077.3774328183,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,522.0504302714,1598.3095304959,13952.6546901624,25,32513.6638429797,5663.3592021396,1359.7084119717,10800.0000000000,2832.6880042000
2025-05-10,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.1250688000,1,0.0000000000,7156.8936559733,7220.0545567865,30595.1139362861,13079.4102803083,13969.4514650210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,726.7602031728,2360.5298567765,15439.9401370848,31,32946.0981337611,5689.8899973699,1291.4702967479,10800.0000000000,2832.6880042000
2025-05-11,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3992964000,1,0.0000000000,7220.0545567865,7112.5349754239,62753.1847792970,38445.0560207760,41065.1420318853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1051.6737312332,3947.1579740048,42392.2139947808,44,32687.9858854310,7626.7723018400,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-12,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2435576000,1,0.0000000000,7112.5349754239,7123.2931387836,61304.1296940574,37602.7634129261,40049.2473176182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,932.1040934834,3385.6063468764,40988.3697598025,33,29606.3894849108,7864.1040546796,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-13,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6946128000,1,0.0000000000,7123.2931387836,7441.1473763171,64779.3514969301,38768.6924218867,41497.3274068524,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,288.3405787681,1269.7231845791,40038.4156064658,16,38271.3660673274,7675.7679751392,1217.4033936632,10800.0000000000,2832.6880042000
2025-05-14,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8008215000,1,0.0000000000,7441.1473763171,7226.4791742748,63548.9411379370,38225.6717899992,40975.7609320510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,288.7028310959,888.9959209951,39114.6677109943,19,34776.4859117184,7426.4060932077,1234.6626830309,10800.0000000000,2832.6880042000
2025-05-15,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8915860000,1,0.0000000000,7226.4791742748,7635.0694653797,63196.5537756515,38417.4725915286,40930.0913078722,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1022.2160214750,4106.4276032350,42523.9001947637,31,35457.2231580050,7597.7021303530,1295.4054370660,10800.0000000000,2832.6880042000
2025-05-16,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.2493248000,1,0.0000000000,7635.0694653797,7454.3380104012,29052.2539086240,12245.6614238117,13153.0561176776,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,465.4071220017,1125.9780693473,13371.6394931590,24,32520.3535684195,5722.1336566087,1402.2007306685,10800.0000000000,2832.6880042000
2025-05-17,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.4227815000,1,0.0000000000,7454.3380104012,7581.1562700188,30047.5007524054,12739.7231161178,13722.2801841373,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,674.4496957722,2031.7514144894,14771.4745306072,30,34959.4143379332,5483.4150425497,1304.3898666721,10800.0000000000,2832.6880042000
2025-05-18,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.3590401000,1,0.0000000000,7581.1562700188,7554.1008136204,62152.2474927881,37762.5594773811,40236.6615945800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1413.3215054512,4904.5916226879,42667.1511000690,40,32236.9966400026,7648.6773162955,1253.8235532407,10800.0000000000,2832.6880042000
2025-05-19,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.7186824000,1,0.0000000000,7554.1008136204,8191.4413810183,63473.7948683846,37599.9984477560,40339.6124021584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,389.3947455038,2033.1006184283,39633.0990661843,18,33345.6206159625,7551.9074531836,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-20,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0290134000,1,0.0000000000,8191.4413810183,6997.1857886186,58175.4869061231,35007.0780132274,37466.1148247774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1888.1837458104,6512.4653871506,41519.5434003780,49,35789.1207392312,7700.2445478652,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-21,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.5959796000,1,0.0000000000,6997.1857886186,7144.5531522430,59970.2880105536,36420.3515374124,38578.6457338145,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1270.7860195233,5038.6931646721,41459.0447020845,31,31379.5419630016,7349.0785891746,1261.1767576411,10800.0000000000,2832.6880042000
2025-05-22,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5072531000,1,0.0000000000,7144.5531522430,7489.9216132970,60030.3409910342,36127.4376640388,38633.6892989802,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,633.6281099834,2906.1611758590,39033.5988398978,33,31899.7372139284,7576.3182812024,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-23,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.3770343000,1,0.0000000000,7489.9216132970,7690.0768764833,29730.6408374678,12051.6971113456,12995.9304043470,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,434.3178859845,1437.7328902631,13489.4300016087,28,35767.7387164730,5549.3367348169,1324.0236372774,10800.0000000000,2832.6880042000
2025-05-24,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.0095297000,1,0.0000000000,7690.0768764833,7708.3052993907,29693.6828557907,12601.1716059093,13659.7252314243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,205.8094424519,717.7212312189,13318.8928371282,19,32860.7410670785,5428.6801060147,1431.5390991992,10800.0000000000,2832.6880042000
2025-05-25,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.4019230000,1,0.0000000000,7708.3052993907,7091.1522298394,59729.7552130328,35682.1876612164,38122.8215718107,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,435.5458640161,2173.5414621620,37855.7291233784,24,33194.1306190224,7690.1401098258,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-26,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.6330738000,1,0.0000000000,7091.1522298394,7092.2867173873,58865.6870584260,35352.3113990359,37849.6061932260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3265.5570305055,12585.8662939472,47938.1776929831,54,33267.7290812136,7737.2107156652,1201.0576057581,10800.0000000000,2832.6880042000
2025-05-27,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7067344000,1,0.0000000000,7092.2867173873,7712.7689429039,61502.8846335246,36681.1905959950,39354.5310838153,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,532.0452556441,1915.5776810350,38596.7682770300,26,35608.2217360441,7806.7487731604,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-28,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6866541000,1,0.0000000000,7712.7689429039,8304.4675064267,62681.1180445681,37874.2011748460,40947.6101224665,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1415.5788250433,4145.6896666756,42019.8908415216,34,36258.5149340074,7385.6230250836,1200.0000000000,10800.0000000000,2832.6880042000
2025-05-29,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4813873000,1,0.0000000000,8304.4675064267,7201.1365721930,58599.1663182380,35351.5206032957,38393.2738296728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1416.2033168656,5660.3621340456,41011.8827373414,57,33315.0694878214,7393.7602820928,1252.0745458969,10800.0000000000,2832.6880042000
2025-05-30,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.2241522000,1,0.0000000000,7201.1365721930,7621.5868522797,29286.9911613054,12340.6914106988,13266.0560591100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,799.5043047540,2449.2880033237,14789.9794140225,19,32635.6795605284,5561.4258417306,1374.1562689487,10800.0000000000,2832.6880042000
2025-05-31,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.0356368000,1,0.0000000000,7621.5868522797,7694.0379892958,30045.3385594419,11788.2811100852,12808.3663037050,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,498.6137937805,1572.3340398853,13360.6151499705,27,38958.7568277895,5898.4234380722,1305.4392282588,10800.0000000000,2832.6880042000
2025-06-01,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2556748000,1,0.0000000000,7694.0379892958,7500.2770253129,61504.8697722637,40787.4333263245,43528.5298496473,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,12950.5963294262,56197.5864579772,96985.0197843017,126,30071.7180928565,7644.4870227020,1200.0000000000,10800.0000000000,2832.6880042000
2025-06-02,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9613523000,1,0.0000000000,7500.2770253129,7381.2624742279,63860.0385124872,41120.6206225966,44699.1559009042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,10838.3502143569,48589.0835237469,89709.7041463436,118,36359.0545268748,7007.8344897780,1200.0000000000,10800.0000000000,2832.6880042000
2025-06-03,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9073917000,1,0.0000000000,7381.2624742279,7376.6439864210,64658.4431218795,42001.9181396536,45116.1017069817,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7969.8617615407,34876.8133915447,76878.7315311983,116,36221.3991389332,7046.3130086368,1200.0000000000,10800.0000000000,2832.6880042000
2025-06-04,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.0051425000,1,0.0000000000,7376.6439864210,7588.5988398600,67150.3537928206,43782.3700489387,46905.1330276739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7501.0312085463,31599.8188055764,75382.1888545151,110,36508.5729429853,7323.7045996244,1200.0000000000,10800.0000000000,2832.6880042000
2025-06-05,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2459794000,1,0.0000000000,7588.5988398600,8165.7418548509,69571.6088160710,45744.8907391948,50920.4378611305,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7394.0398114405,31268.7483722354,77013.6391114303,109,40634.3193990648,7217.8652452108,1200.0000000000,10800.0000000000,2832.6880042000
2025-06-06,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.2505585000,1,0.0000000000,8165.7418548509,7274.9472485251,29185.8815296431,13560.4862811613,15013.4425935013,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7908.2807968472,29455.4022565342,43015.8885376955,95,35057.1782484021,5318.3819837361,1200.0000000000,10800.0000000000,2832.6880042000
