forecast_id,date,issue_time,target_time,lead_minutes,lead_hours,lead_bin,release_hour,forecast_pv_kw,actual_pv_kw,alignment_status,daylight_flag,yesterday_pv_kw,last_week_pv_kw,same_slot_7d_mean_kw
188,2025-01-02,2025-01-02 18:00:00,2025-01-03 14:00:00,1200,20,19-24h,18,4051.6990000000,4870.5000000000,matched,True,4791.4500000000,,
189,2025-01-02,2025-01-02 18:00:00,2025-01-03 15:00:00,1260,21,19-24h,18,2758.4743000000,3262.4250000000,matched,True,3140.1750000000,,
190,2025-01-02,2025-01-02 18:00:00,2025-01-03 16:00:00,1320,22,19-24h,18,1424.3298000000,1480.1625000000,matched,True,1662.6000000000,,
191,2025-01-02,2025-01-02 18:00:00,2025-01-03 17:00:00,1380,23,19-24h,18,11.2687000000,9.7500000000,matched,True,6.6750000000,,
192,2025-01-02,2025-01-02 18:00:00,2025-01-03 18:00:00,1440,24,19-24h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
193,2025-01-03,2025-01-03 00:00:00,2025-01-03 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
194,2025-01-03,2025-01-03 00:00:00,2025-01-03 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
195,2025-01-03,2025-01-03 00:00:00,2025-01-03 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
196,2025-01-03,2025-01-03 00:00:00,2025-01-03 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
197,2025-01-03,2025-01-03 00:00:00,2025-01-03 05:00:00,300,5,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
198,2025-01-03,2025-01-03 00:00:00,2025-01-03 06:00:00,360,6,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
199,2025-01-03,2025-01-03 00:00:00,2025-01-03 07:00:00,420,7,7-12h,0,9.2912000000,10.1625000000,matched,True,6.6375000000,,
200,2025-01-03,2025-01-03 00:00:00,2025-01-03 08:00:00,480,8,7-12h,0,1514.0314000000,1529.2875000000,matched,True,1536.3375000000,,
201,2025-01-03,2025-01-03 00:00:00,2025-01-03 09:00:00,540,9,7-12h,0,3078.4182000000,3263.2500000000,matched,True,3267.2625000000,,
202,2025-01-03,2025-01-03 00:00:00,2025-01-03 10:00:00,600,10,7-12h,0,4510.5495000000,4799.2500000000,matched,True,4356.1125000000,,
203,2025-01-03,2025-01-03 00:00:00,2025-01-03 11:00:00,660,11,7-12h,0,5403.0295000000,5189.7375000000,matched,True,5277.5625000000,,
204,2025-01-03,2025-01-03 00:00:00,2025-01-03 12:00:00,720,12,7-12h,0,6228.0795000000,6232.0875000000,matched,True,5328.3000000000,,
205,2025-01-03,2025-01-03 00:00:00,2025-01-03 13:00:00,780,13,13-18h,0,5051.5846000000,5384.3625000000,matched,True,5393.2875000000,,
206,2025-01-03,2025-01-03 00:00:00,2025-01-03 14:00:00,840,14,13-18h,0,5134.1073000000,4870.5000000000,matched,True,4791.4500000000,,
207,2025-01-03,2025-01-03 00:00:00,2025-01-03 15:00:00,900,15,13-18h,0,3661.5375000000,3262.4250000000,matched,True,3140.1750000000,,
208,2025-01-03,2025-01-03 00:00:00,2025-01-03 16:00:00,960,16,13-18h,0,1457.3727000000,1480.1625000000,matched,True,1662.6000000000,,
209,2025-01-03,2025-01-03 00:00:00,2025-01-03 17:00:00,1020,17,13-18h,0,10.9081000000,9.7500000000,matched,True,6.6750000000,,
210,2025-01-03,2025-01-03 00:00:00,2025-01-03 18:00:00,1080,18,13-18h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
211,2025-01-03,2025-01-03 00:00:00,2025-01-03 19:00:00,1140,19,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
212,2025-01-03,2025-01-03 00:00:00,2025-01-03 20:00:00,1200,20,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
213,2025-01-03,2025-01-03 00:00:00,2025-01-03 21:00:00,1260,21,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
214,2025-01-03,2025-01-03 00:00:00,2025-01-03 22:00:00,1320,22,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
215,2025-01-03,2025-01-03 00:00:00,2025-01-03 23:00:00,1380,23,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
216,2025-01-03,2025-01-03 00:00:00,2025-01-04 00:00:00,1440,24,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
217,2025-01-03,2025-01-03 06:00:00,2025-01-03 07:00:00,60,1,1-3h,6,10.1517000000,10.1625000000,matched,True,6.6375000000,,
218,2025-01-03,2025-01-03 06:00:00,2025-01-03 08:00:00,120,2,1-3h,6,1543.8265000000,1529.2875000000,matched,True,1536.3375000000,,
219,2025-01-03,2025-01-03 06:00:00,2025-01-03 09:00:00,180,3,1-3h,6,3340.5575000000,3263.2500000000,matched,True,3267.2625000000,,
220,2025-01-03,2025-01-03 06:00:00,2025-01-03 10:00:00,240,4,4-6h,6,4903.3500000000,4799.2500000000,matched,True,4356.1125000000,,
221,2025-01-03,2025-01-03 06:00:00,2025-01-03 11:00:00,300,5,4-6h,6,5614.4735000000,5189.7375000000,matched,True,5277.5625000000,,
222,2025-01-03,2025-01-03 06:00:00,2025-01-03 12:00:00,360,6,4-6h,6,6339.1125000000,6232.0875000000,matched,True,5328.3000000000,,
223,2025-01-03,2025-01-03 06:00:00,2025-01-03 13:00:00,420,7,7-12h,6,5537.5900000000,5384.3625000000,matched,True,5393.2875000000,,
224,2025-01-03,2025-01-03 06:00:00,2025-01-03 14:00:00,480,8,7-12h,6,4719.9642000000,4870.5000000000,matched,True,4791.4500000000,,
225,2025-01-03,2025-01-03 06:00:00,2025-01-03 15:00:00,540,9,7-12h,6,3200.0998000000,3262.4250000000,matched,True,3140.1750000000,,
226,2025-01-03,2025-01-03 06:00:00,2025-01-03 16:00:00,600,10,7-12h,6,1337.2871000000,1480.1625000000,matched,True,1662.6000000000,,
227,2025-01-03,2025-01-03 06:00:00,2025-01-03 17:00:00,660,11,7-12h,6,10.2099000000,9.7500000000,matched,True,6.6750000000,,
228,2025-01-03,2025-01-03 06:00:00,2025-01-03 18:00:00,720,12,7-12h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
229,2025-01-03,2025-01-03 06:00:00,2025-01-03 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
230,2025-01-03,2025-01-03 06:00:00,2025-01-03 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
231,2025-01-03,2025-01-03 06:00:00,2025-01-03 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
232,2025-01-03,2025-01-03 06:00:00,2025-01-03 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
233,2025-01-03,2025-01-03 06:00:00,2025-01-03 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
234,2025-01-03,2025-01-03 06:00:00,2025-01-04 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
235,2025-01-03,2025-01-03 06:00:00,2025-01-04 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
236,2025-01-03,2025-01-03 06:00:00,2025-01-04 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
237,2025-01-03,2025-01-03 06:00:00,2025-01-04 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
238,2025-01-03,2025-01-03 06:00:00,2025-01-04 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
239,2025-01-03,2025-01-03 06:00:00,2025-01-04 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
240,2025-01-03,2025-01-03 06:00:00,2025-01-04 06:00:00,1440,24,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
241,2025-01-03,2025-01-03 12:00:00,2025-01-03 13:00:00,60,1,1-3h,12,5352.8521000000,5384.3625000000,matched,True,5393.2875000000,,
242,2025-01-03,2025-01-03 12:00:00,2025-01-03 14:00:00,120,2,1-3h,12,4911.3123000000,4870.5000000000,matched,True,4791.4500000000,,
243,2025-01-03,2025-01-03 12:00:00,2025-01-03 15:00:00,180,3,1-3h,12,3255.4369000000,3262.4250000000,matched,True,3140.1750000000,,
244,2025-01-03,2025-01-03 12:00:00,2025-01-03 16:00:00,240,4,4-6h,12,1521.1799000000,1480.1625000000,matched,True,1662.6000000000,,
245,2025-01-03,2025-01-03 12:00:00,2025-01-03 17:00:00,300,5,4-6h,12,10.2119000000,9.7500000000,matched,True,6.6750000000,,
246,2025-01-03,2025-01-03 12:00:00,2025-01-03 18:00:00,360,6,4-6h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
247,2025-01-03,2025-01-03 12:00:00,2025-01-03 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
248,2025-01-03,2025-01-03 12:00:00,2025-01-03 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
249,2025-01-03,2025-01-03 12:00:00,2025-01-03 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
250,2025-01-03,2025-01-03 12:00:00,2025-01-03 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
251,2025-01-03,2025-01-03 12:00:00,2025-01-03 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
252,2025-01-03,2025-01-03 12:00:00,2025-01-04 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
253,2025-01-03,2025-01-03 12:00:00,2025-01-04 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
254,2025-01-03,2025-01-03 12:00:00,2025-01-04 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
255,2025-01-03,2025-01-03 12:00:00,2025-01-04 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
256,2025-01-03,2025-01-03 12:00:00,2025-01-04 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
257,2025-01-03,2025-01-03 12:00:00,2025-01-04 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
258,2025-01-03,2025-01-03 12:00:00,2025-01-04 06:00:00,1080,18,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
259,2025-01-03,2025-01-03 12:00:00,2025-01-04 07:00:00,1140,19,19-24h,12,9.7537000000,15.6375000000,matched,True,10.1625000000,,
260,2025-01-03,2025-01-03 12:00:00,2025-01-04 08:00:00,1200,20,19-24h,12,1081.4534000000,1621.0875000000,matched,True,1529.2875000000,,
261,2025-01-03,2025-01-03 12:00:00,2025-01-04 09:00:00,1260,21,19-24h,12,2125.6273000000,3318.1875000000,matched,True,3263.2500000000,,
262,2025-01-03,2025-01-03 12:00:00,2025-01-04 10:00:00,1320,22,19-24h,12,3000.3625000000,4492.7625000000,matched,True,4799.2500000000,,
263,2025-01-03,2025-01-03 12:00:00,2025-01-04 11:00:00,1380,23,19-24h,12,3974.1294000000,5702.1000000000,matched,True,5189.7375000000,,
264,2025-01-03,2025-01-03 12:00:00,2025-01-04 12:00:00,1440,24,19-24h,12,5987.1209000000,6339.1125000000,matched,True,6232.0875000000,,
265,2025-01-03,2025-01-03 18:00:00,2025-01-03 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
266,2025-01-03,2025-01-03 18:00:00,2025-01-03 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
267,2025-01-03,2025-01-03 18:00:00,2025-01-03 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
268,2025-01-03,2025-01-03 18:00:00,2025-01-03 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
269,2025-01-03,2025-01-03 18:00:00,2025-01-03 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
270,2025-01-03,2025-01-03 18:00:00,2025-01-04 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
271,2025-01-03,2025-01-03 18:00:00,2025-01-04 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
272,2025-01-03,2025-01-03 18:00:00,2025-01-04 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
273,2025-01-03,2025-01-03 18:00:00,2025-01-04 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
274,2025-01-03,2025-01-03 18:00:00,2025-01-04 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
275,2025-01-03,2025-01-03 18:00:00,2025-01-04 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
276,2025-01-03,2025-01-03 18:00:00,2025-01-04 06:00:00,720,12,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
277,2025-01-03,2025-01-03 18:00:00,2025-01-04 07:00:00,780,13,13-18h,18,12.7298000000,15.6375000000,matched,True,10.1625000000,,
278,2025-01-03,2025-01-03 18:00:00,2025-01-04 08:00:00,840,14,13-18h,18,1213.2499000000,1621.0875000000,matched,True,1529.2875000000,,
279,2025-01-03,2025-01-03 18:00:00,2025-01-04 09:00:00,900,15,13-18h,18,2507.0925000000,3318.1875000000,matched,True,3263.2500000000,,
280,2025-01-03,2025-01-03 18:00:00,2025-01-04 10:00:00,960,16,13-18h,18,3502.5119000000,4492.7625000000,matched,True,4799.2500000000,,
281,2025-01-03,2025-01-03 18:00:00,2025-01-04 11:00:00,1020,17,13-18h,18,5074.2101000000,5702.1000000000,matched,True,5189.7375000000,,
282,2025-01-03,2025-01-03 18:00:00,2025-01-04 12:00:00,1080,18,13-18h,18,6321.2807000000,6339.1125000000,matched,True,6232.0875000000,,
283,2025-01-03,2025-01-03 18:00:00,2025-01-04 13:00:00,1140,19,19-24h,18,4741.4501000000,5575.0500000000,matched,True,5384.3625000000,,
284,2025-01-03,2025-01-03 18:00:00,2025-01-04 14:00:00,1200,20,19-24h,18,3809.1464000000,4835.9625000000,matched,True,4870.5000000000,,
285,2025-01-03,2025-01-03 18:00:00,2025-01-04 15:00:00,1260,21,19-24h,18,3157.0100000000,3287.4000000000,matched,True,3262.4250000000,,
286,2025-01-03,2025-01-03 18:00:00,2025-01-04 16:00:00,1320,22,19-24h,18,1275.4294000000,1495.5000000000,matched,True,1480.1625000000,,
287,2025-01-03,2025-01-03 18:00:00,2025-01-04 17:00:00,1380,23,19-24h,18,10.5949000000,13.5375000000,matched,True,9.7500000000,,
288,2025-01-03,2025-01-03 18:00:00,2025-01-04 18:00:00,1440,24,19-24h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,,
289,2025-01-04,2025-01-04 00:00:00,2025-01-04 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
290,2025-01-04,2025-01-04 00:00:00,2025-01-04 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
291,2025-01-04,2025-01-04 00:00:00,2025-01-04 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
292,2025-01-04,2025-01-04 00:00:00,2025-01-04 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
293,2025-01-04,2025-01-04 00:00:00,2025-01-04 05:00:00,300,5,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
294,2025-01-04,2025-01-04 00:00:00,2025-01-04 06:00:00,360,6,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
295,2025-01-04,2025-01-04 00:00:00,2025-01-04 07:00:00,420,7,7-12h,0,16.3286000000,15.6375000000,matched,True,10.1625000000,,
296,2025-01-04,2025-01-04 00:00:00,2025-01-04 08:00:00,480,8,7-12h,0,1721.9148000000,1621.0875000000,matched,True,1529.2875000000,,
297,2025-01-04,2025-01-04 00:00:00,2025-01-04 09:00:00,540,9,7-12h,0,3653.7750000000,3318.1875000000,matched,True,3263.2500000000,,
298,2025-01-04,2025-01-04 00:00:00,2025-01-04 10:00:00,600,10,7-12h,0,4903.3500000000,4492.7625000000,matched,True,4799.2500000000,,
299,2025-01-04,2025-01-04 00:00:00,2025-01-04 11:00:00,660,11,7-12h,0,6040.8000000000,5702.1000000000,matched,True,5189.7375000000,,
300,2025-01-04,2025-01-04 00:00:00,2025-01-04 12:00:00,720,12,7-12h,0,6339.1125000000,6339.1125000000,matched,True,6232.0875000000,,
301,2025-01-04,2025-01-04 00:00:00,2025-01-04 13:00:00,780,13,13-18h,0,6134.9039000000,5575.0500000000,matched,True,5384.3625000000,,
302,2025-01-04,2025-01-04 00:00:00,2025-01-04 14:00:00,840,14,13-18h,0,4720.5012000000,4835.9625000000,matched,True,4870.5000000000,,
303,2025-01-04,2025-01-04 00:00:00,2025-01-04 15:00:00,900,15,13-18h,0,2820.1758000000,3287.4000000000,matched,True,3262.4250000000,,
304,2025-01-04,2025-01-04 00:00:00,2025-01-04 16:00:00,960,16,13-18h,0,1364.0018000000,1495.5000000000,matched,True,1480.1625000000,,
305,2025-01-04,2025-01-04 00:00:00,2025-01-04 17:00:00,1020,17,13-18h,0,11.6166000000,13.5375000000,matched,True,9.7500000000,,
306,2025-01-04,2025-01-04 00:00:00,2025-01-04 18:00:00,1080,18,13-18h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
307,2025-01-04,2025-01-04 00:00:00,2025-01-04 19:00:00,1140,19,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
308,2025-01-04,2025-01-04 00:00:00,2025-01-04 20:00:00,1200,20,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
309,2025-01-04,2025-01-04 00:00:00,2025-01-04 21:00:00,1260,21,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
310,2025-01-04,2025-01-04 00:00:00,2025-01-04 22:00:00,1320,22,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
311,2025-01-04,2025-01-04 00:00:00,2025-01-04 23:00:00,1380,23,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
312,2025-01-04,2025-01-04 00:00:00,2025-01-05 00:00:00,1440,24,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,,
313,2025-01-04,2025-01-04 06:00:00,2025-01-04 07:00:00,60,1,1-3h,6,15.1787000000,15.6375000000,matched,True,10.1625000000,,
314,2025-01-04,2025-01-04 06:00:00,2025-01-04 08:00:00,120,2,1-3h,6,1546.9471000000,1621.0875000000,matched,True,1529.2875000000,,
315,2025-01-04,2025-01-04 06:00:00,2025-01-04 09:00:00,180,3,1-3h,6,3178.9721000000,3318.1875000000,matched,True,3263.2500000000,,
316,2025-01-04,2025-01-04 06:00:00,2025-01-04 10:00:00,240,4,4-6h,6,4226.7413000000,4492.7625000000,matched,True,4799.2500000000,,
317,2025-01-04,2025-01-04 06:00:00,2025-01-04 11:00:00,300,5,4-6h,6,5399.7799000000,5702.1000000000,matched,True,5189.7375000000,,
318,2025-01-04,2025-01-04 06:00:00,2025-01-04 12:00:00,360,6,4-6h,6,6339.1125000000,6339.1125000000,matched,True,6232.0875000000,,
319,2025-01-04,2025-01-04 06:00:00,2025-01-04 13:00:00,420,7,7-12h,6,5886.5064000000,5575.0500000000,matched,True,5384.3625000000,,
320,2025-01-04,2025-01-04 06:00:00,2025-01-04 14:00:00,480,8,7-12h,6,5024.0453000000,4835.9625000000,matched,True,4870.5000000000,,
321,2025-01-04,2025-01-04 06:00:00,2025-01-04 15:00:00,540,9,7-12h,6,3643.9998000000,3287.4000000000,matched,True,3262.4250000000,,
322,2025-01-04,2025-01-04 06:00:00,2025-01-04 16:00:00,600,10,7-12h,6,1620.9771000000,1495.5000000000,matched,True,1480.1625000000,,
323,2025-01-04,2025-01-04 06:00:00,2025-01-04 17:00:00,660,11,7-12h,6,13.7697000000,13.5375000000,matched,True,9.7500000000,,
324,2025-01-04,2025-01-04 06:00:00,2025-01-04 18:00:00,720,12,7-12h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
325,2025-01-04,2025-01-04 06:00:00,2025-01-04 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
326,2025-01-04,2025-01-04 06:00:00,2025-01-04 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
327,2025-01-04,2025-01-04 06:00:00,2025-01-04 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
328,2025-01-04,2025-01-04 06:00:00,2025-01-04 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
329,2025-01-04,2025-01-04 06:00:00,2025-01-04 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
330,2025-01-04,2025-01-04 06:00:00,2025-01-05 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
331,2025-01-04,2025-01-04 06:00:00,2025-01-05 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
332,2025-01-04,2025-01-04 06:00:00,2025-01-05 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
333,2025-01-04,2025-01-04 06:00:00,2025-01-05 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
334,2025-01-04,2025-01-04 06:00:00,2025-01-05 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
335,2025-01-04,2025-01-04 06:00:00,2025-01-05 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
336,2025-01-04,2025-01-04 06:00:00,2025-01-05 06:00:00,1440,24,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,,
337,2025-01-04,2025-01-04 12:00:00,2025-01-04 13:00:00,60,1,1-3h,12,5586.9260000000,5575.0500000000,matched,True,5384.3625000000,,
338,2025-01-04,2025-01-04 12:00:00,2025-01-04 14:00:00,120,2,1-3h,12,4966.0167000000,4835.9625000000,matched,True,4870.5000000000,,
339,2025-01-04,2025-01-04 12:00:00,2025-01-04 15:00:00,180,3,1-3h,12,3376.2331000000,3287.4000000000,matched,True,3262.4250000000,,
340,2025-01-04,2025-01-04 12:00:00,2025-01-04 16:00:00,240,4,4-6h,12,1555.6215000000,1495.5000000000,matched,True,1480.1625000000,,
341,2025-01-04,2025-01-04 12:00:00,2025-01-04 17:00:00,300,5,4-6h,12,14.1685000000,13.5375000000,matched,True,9.7500000000,,
342,2025-01-04,2025-01-04 12:00:00,2025-01-04 18:00:00,360,6,4-6h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
343,2025-01-04,2025-01-04 12:00:00,2025-01-04 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
344,2025-01-04,2025-01-04 12:00:00,2025-01-04 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
345,2025-01-04,2025-01-04 12:00:00,2025-01-04 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
346,2025-01-04,2025-01-04 12:00:00,2025-01-04 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
347,2025-01-04,2025-01-04 12:00:00,2025-01-04 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
348,2025-01-04,2025-01-04 12:00:00,2025-01-05 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
349,2025-01-04,2025-01-04 12:00:00,2025-01-05 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
350,2025-01-04,2025-01-04 12:00:00,2025-01-05 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
351,2025-01-04,2025-01-04 12:00:00,2025-01-05 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
352,2025-01-04,2025-01-04 12:00:00,2025-01-05 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
353,2025-01-04,2025-01-04 12:00:00,2025-01-05 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
354,2025-01-04,2025-01-04 12:00:00,2025-01-05 06:00:00,1080,18,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,,
355,2025-01-04,2025-01-04 12:00:00,2025-01-05 07:00:00,1140,19,19-24h,12,17.3473000000,16.2750000000,matched,True,15.6375000000,,
356,2025-01-04,2025-01-04 12:00:00,2025-01-05 08:00:00,1200,20,19-24h,12,1545.2699000000,1523.9250000000,matched,True,1621.0875000000,,
