operating_date,slot,interval_start,interval_end,price_yuan_per_kwh,load_kw,pv_actual_kw,net_load_kw,month,weekday,hour,minute
2025-01-02,46,2025-01-02 07:30:00,2025-01-02 07:40:00,0.8699000000,5081.9454000000,976.5695000000,4105.3759000000,1,3,7,30
2025-01-02,47,2025-01-02 07:40:00,2025-01-02 07:50:00,1.0474000000,5737.5547000000,1257.8499000000,4479.7048000000,1,3,7,40
2025-01-02,48,2025-01-02 07:50:00,2025-01-02 08:00:00,1.4142000000,7205.7500000000,1536.3375000000,5669.4125000000,1,3,7,50
2025-01-02,49,2025-01-02 08:00:00,2025-01-02 08:10:00,1.4538000000,7519.6199000000,1820.2924000000,5699.3275000000,1,3,8,0
2025-01-02,50,2025-01-02 08:10:00,2025-01-02 08:20:00,1.3917000000,7253.8265000000,2132.9788000000,5120.8477000000,1,3,8,10
2025-01-02,51,2025-01-02 08:20:00,2025-01-02 08:30:00,1.3851000000,7156.6200000000,2471.7375000000,4684.8825000000,1,3,8,20
2025-01-02,52,2025-01-02 08:30:00,2025-01-02 08:40:00,1.3569000000,7351.5694000000,2797.3932000000,4554.1762000000,1,3,8,30
2025-01-02,53,2025-01-02 08:40:00,2025-01-02 08:50:00,1.3276000000,7430.2399000000,3047.7556000000,4382.4843000000,1,3,8,40
2025-01-02,54,2025-01-02 08:50:00,2025-01-02 09:00:00,1.3123000000,7295.2500000000,3267.2625000000,4027.9875000000,1,3,8,50
2025-01-02,55,2025-01-02 09:00:00,2025-01-02 09:10:00,1.2950000000,7207.6569000000,3546.8485000000,3660.8084000000,1,3,9,0
2025-01-02,56,2025-01-02 09:10:00,2025-01-02 09:20:00,1.2685000000,7113.8825000000,3726.6890000000,3387.1935000000,1,3,9,10
2025-01-02,57,2025-01-02 09:20:00,2025-01-02 09:30:00,1.2318000000,7023.1200000000,3844.2375000000,3178.8825000000,1,3,9,20
2025-01-02,58,2025-01-02 09:30:00,2025-01-02 09:40:00,1.2119000000,7047.9517000000,4096.3408000000,2951.6109000000,1,3,9,30
2025-01-02,59,2025-01-02 09:40:00,2025-01-02 09:50:00,1.3227000000,7129.0191000000,4283.6623000000,2845.3568000000,1,3,9,40
2025-01-02,60,2025-01-02 09:50:00,2025-01-02 10:00:00,1.4694000000,7151.1000000000,4356.1125000000,2794.9875000000,1,3,9,50
2025-01-02,61,2025-01-02 10:00:00,2025-01-02 10:10:00,1.4250000000,7053.4551000000,4491.6281000000,2561.8270000000,1,3,10,0
2025-01-02,62,2025-01-02 10:10:00,2025-01-02 10:20:00,1.3505000000,7028.7906000000,4766.4090000000,2262.3816000000,1,3,10,10
2025-01-02,63,2025-01-02 10:20:00,2025-01-02 10:30:00,1.3820000000,7115.5400000000,5019.4500000000,2096.0900000000,1,3,10,20
2025-01-02,64,2025-01-02 10:30:00,2025-01-02 10:40:00,1.4486000000,7158.8016000000,5019.8625000000,2138.9391000000,1,3,10,30
2025-01-02,65,2025-01-02 10:40:00,2025-01-02 10:50:00,1.1762000000,7104.1648000000,5077.3715000000,2026.7933000000,1,3,10,40
2025-01-02,66,2025-01-02 10:50:00,2025-01-02 11:00:00,0.7285000000,6988.4500000000,5277.5625000000,1710.8875000000,1,3,10,50
2025-01-02,67,2025-01-02 11:00:00,2025-01-02 11:10:00,0.6748000000,6905.2356000000,5389.6990000000,1515.5366000000,1,3,11,0
2025-01-02,68,2025-01-02 11:10:00,2025-01-02 11:20:00,0.7698000000,6918.8526000000,5368.9190000000,1549.9336000000,1,3,11,10
2025-01-02,69,2025-01-02 11:20:00,2025-01-02 11:30:00,0.8020000000,7053.4500000000,5329.9875000000,1723.4625000000,1,3,11,20
2025-01-02,70,2025-01-02 11:30:00,2025-01-02 11:40:00,0.7991000000,7224.2372000000,5412.6331000000,1811.6041000000,1,3,11,30
2025-01-02,71,2025-01-02 11:40:00,2025-01-02 11:50:00,0.7700000000,7061.4737000000,5429.3182000000,1632.1555000000,1,3,11,40
2025-01-02,72,2025-01-02 11:50:00,2025-01-02 12:00:00,0.7251000000,6627.8800000000,5328.3000000000,1299.5800000000,1,3,11,50
2025-01-02,73,2025-01-02 12:00:00,2025-01-02 12:10:00,0.6934000000,6385.5315000000,5248.9495000000,1136.5820000000,1,3,12,0
2025-01-02,74,2025-01-02 12:10:00,2025-01-02 12:20:00,0.7360000000,6379.3415000000,5219.2319000000,1160.1096000000,1,3,12,10
2025-01-02,75,2025-01-02 12:20:00,2025-01-02 12:30:00,0.7799000000,6517.0800000000,5222.8500000000,1294.2300000000,1,3,12,20
2025-01-02,76,2025-01-02 12:30:00,2025-01-02 12:40:00,0.7126000000,6677.4158000000,5242.2942000000,1435.1216000000,1,3,12,30
2025-01-02,77,2025-01-02 12:40:00,2025-01-02 12:50:00,0.8149000000,6740.2590000000,5308.1571000000,1432.1019000000,1,3,12,40
2025-01-02,78,2025-01-02 12:50:00,2025-01-02 13:00:00,1.0546000000,6776.2900000000,5393.2875000000,1383.0025000000,1,3,12,50
2025-01-02,79,2025-01-02 13:00:00,2025-01-02 13:10:00,1.1073000000,6923.5069000000,5413.5261000000,1509.9808000000,1,3,13,0
2025-01-02,80,2025-01-02 13:10:00,2025-01-02 13:20:00,1.1179000000,6851.0971000000,5337.3076000000,1513.7895000000,1,3,13,10
2025-01-02,81,2025-01-02 13:20:00,2025-01-02 13:30:00,1.1386000000,6622.1500000000,5168.2125000000,1453.9375000000,1,3,13,20
2025-01-02,82,2025-01-02 13:30:00,2025-01-02 13:40:00,1.0850000000,6654.8176000000,4960.5615000000,1694.2561000000,1,3,13,30
2025-01-02,83,2025-01-02 13:40:00,2025-01-02 13:50:00,1.1688000000,6745.2794000000,4873.5040000000,1871.7754000000,1,3,13,40
2025-01-02,84,2025-01-02 13:50:00,2025-01-02 14:00:00,1.3731000000,6768.7300000000,4791.4500000000,1977.2800000000,1,3,13,50
2025-01-02,85,2025-01-02 14:00:00,2025-01-02 14:10:00,1.4430000000,6785.5204000000,4440.5059000000,2345.0145000000,1,3,14,0
2025-01-02,86,2025-01-02 14:10:00,2025-01-02 14:20:00,1.3961000000,6651.4681000000,4102.9755000000,2548.4926000000,1,3,14,10
2025-01-02,87,2025-01-02 14:20:00,2025-01-02 14:30:00,1.3955000000,6519.7300000000,3897.7875000000,2621.9425000000,1,3,14,20
2025-01-02,88,2025-01-02 14:30:00,2025-01-02 14:40:00,1.5287000000,6699.3894000000,3672.4272000000,3026.9622000000,1,3,14,30
2025-01-02,89,2025-01-02 14:40:00,2025-01-02 14:50:00,1.3188000000,6745.2289000000,3411.6250000000,3333.6039000000,1,3,14,40
2025-01-02,90,2025-01-02 14:50:00,2025-01-02 15:00:00,0.9014000000,6621.1400000000,3140.1750000000,3480.9650000000,1,3,14,50
2025-01-02,91,2025-01-02 15:00:00,2025-01-02 15:10:00,0.9117000000,6686.5383000000,2878.1578000000,3808.3805000000,1,3,15,0
2025-01-02,92,2025-01-02 15:10:00,2025-01-02 15:20:00,0.9858000000,6510.3340000000,2617.8995000000,3892.4345000000,1,3,15,10
2025-01-02,93,2025-01-02 15:20:00,2025-01-02 15:30:00,0.9466000000,6220.7900000000,2359.9875000000,3860.8025000000,1,3,15,20
2025-01-02,94,2025-01-02 15:30:00,2025-01-02 15:40:00,0.9835000000,6406.2703000000,2119.3514000000,4286.9189000000,1,3,15,30
2025-01-02,95,2025-01-02 15:40:00,2025-01-02 15:50:00,0.9801000000,6474.5982000000,1904.7231000000,4569.8751000000,1,3,15,40
2025-01-02,96,2025-01-02 15:50:00,2025-01-02 16:00:00,0.9453000000,6290.2400000000,1662.6000000000,4627.6400000000,1,3,15,50
2025-01-02,97,2025-01-02 16:00:00,2025-01-02 16:10:00,1.0223000000,6307.3310000000,1326.1056000000,4981.2254000000,1,3,16,0
2025-01-02,98,2025-01-02 16:10:00,2025-01-02 16:20:00,1.0698000000,6312.2172000000,1011.5001000000,5300.7171000000,1,3,16,10
2025-01-02,99,2025-01-02 16:20:00,2025-01-02 16:30:00,1.0489000000,6239.2800000000,757.7250000000,5481.5550000000,1,3,16,20
2025-01-02,100,2025-01-02 16:30:00,2025-01-02 16:40:00,1.0608000000,6276.4877000000,494.5646000000,5781.9231000000,1,3,16,30
2025-01-02,101,2025-01-02 16:40:00,2025-01-02 16:50:00,1.0696000000,6335.5438000000,213.8643000000,6121.6795000000,1,3,16,40
2025-01-02,102,2025-01-02 16:50:00,2025-01-02 17:00:00,1.0691000000,6317.7500000000,6.6750000000,6311.0750000000,1,3,16,50
2025-01-02,103,2025-01-02 17:00:00,2025-01-02 17:10:00,1.1027000000,6215.7285000000,0.0000000000,6215.7285000000,1,3,17,0
2025-01-02,104,2025-01-02 17:10:00,2025-01-02 17:20:00,1.1447000000,6137.0958000000,6.7246000000,6130.3712000000,1,3,17,10
2025-01-02,105,2025-01-02 17:20:00,2025-01-02 17:30:00,1.1320000000,6185.2300000000,0.0000000000,6185.2300000000,1,3,17,20
2025-01-02,106,2025-01-02 17:30:00,2025-01-02 17:40:00,1.0495000000,6275.9932000000,0.0000000000,6275.9932000000,1,3,17,30
2025-01-02,107,2025-01-02 17:40:00,2025-01-02 17:50:00,1.1389000000,5749.3845000000,0.4828000000,5748.9017000000,1,3,17,40
2025-01-02,108,2025-01-02 17:50:00,2025-01-02 18:00:00,1.3264000000,4825.2900000000,0.0000000000,4825.2900000000,1,3,17,50
2025-01-02,109,2025-01-02 18:00:00,2025-01-02 18:10:00,1.2974000000,4462.7208000000,0.0000000000,4462.7208000000,1,3,18,0
2025-01-02,110,2025-01-02 18:10:00,2025-01-02 18:20:00,1.2746000000,4487.5960000000,0.0347000000,4487.5613000000,1,3,18,10
2025-01-02,111,2025-01-02 18:20:00,2025-01-02 18:30:00,1.3020000000,4531.3500000000,0.0000000000,4531.3500000000,1,3,18,20
2025-01-02,112,2025-01-02 18:30:00,2025-01-02 18:40:00,1.2218000000,4433.2667000000,0.0000000000,4433.2667000000,1,3,18,30
2025-01-02,113,2025-01-02 18:40:00,2025-01-02 18:50:00,1.3207000000,4446.1905000000,0.0025000000,4446.1880000000,1,3,18,40
2025-01-02,114,2025-01-02 18:50:00,2025-01-02 19:00:00,1.5402000000,4522.6900000000,0.0000000000,4522.6900000000,1,3,18,50
2025-01-02,115,2025-01-02 19:00:00,2025-01-02 19:10:00,1.5188000000,4365.4081000000,0.0000000000,4365.4081000000,1,3,19,0
2025-01-02,116,2025-01-02 19:10:00,2025-01-02 19:20:00,1.5062000000,4272.9727000000,0.0000000000,4272.9727000000,1,3,19,10
2025-01-02,117,2025-01-02 19:20:00,2025-01-02 19:30:00,1.5684000000,4365.7400000000,0.0000000000,4365.7400000000,1,3,19,20
2025-01-02,118,2025-01-02 19:30:00,2025-01-02 19:40:00,1.5131000000,4459.5799000000,0.0000000000,4459.5799000000,1,3,19,30
2025-01-02,119,2025-01-02 19:40:00,2025-01-02 19:50:00,1.4740000000,4483.9677000000,0.0000000000,4483.9677000000,1,3,19,40
2025-01-02,120,2025-01-02 19:50:00,2025-01-02 20:00:00,1.5042000000,4509.2600000000,0.0000000000,4509.2600000000,1,3,19,50
2025-01-02,121,2025-01-02 20:00:00,2025-01-02 20:10:00,1.5144000000,4622.8615000000,0.0000000000,4622.8615000000,1,3,20,0
2025-01-02,122,2025-01-02 20:10:00,2025-01-02 20:20:00,1.5101000000,4560.6006000000,0.0000000000,4560.6006000000,1,3,20,10
2025-01-02,123,2025-01-02 20:20:00,2025-01-02 20:30:00,1.5457000000,4323.4600000000,0.0000000000,4323.4600000000,1,3,20,20
2025-01-02,124,2025-01-02 20:30:00,2025-01-02 20:40:00,1.6098000000,4224.7758000000,0.0000000000,4224.7758000000,1,3,20,30
2025-01-02,125,2025-01-02 20:40:00,2025-01-02 20:50:00,1.3601000000,4398.0305000000,0.0000000000,4398.0305000000,1,3,20,40
2025-01-02,126,2025-01-02 20:50:00,2025-01-02 21:00:00,0.9518000000,4648.2700000000,0.0000000000,4648.2700000000,1,3,20,50
2025-01-02,127,2025-01-02 21:00:00,2025-01-02 21:10:00,0.9182000000,4633.6000000000,0.0000000000,4633.6000000000,1,3,21,0
2025-01-02,128,2025-01-02 21:10:00,2025-01-02 21:20:00,0.9978000000,4538.5738000000,0.0000000000,4538.5738000000,1,3,21,10
2025-01-02,129,2025-01-02 21:20:00,2025-01-02 21:30:00,1.0226000000,4588.8700000000,0.0000000000,4588.8700000000,1,3,21,20
2025-01-02,130,2025-01-02 21:30:00,2025-01-02 21:40:00,1.0437000000,4752.9518000000,0.0000000000,4752.9518000000,1,3,21,30
2025-01-02,131,2025-01-02 21:40:00,2025-01-02 21:50:00,0.8145000000,4388.3683000000,0.0000000000,4388.3683000000,1,3,21,40
2025-01-02,132,2025-01-02 21:50:00,2025-01-02 22:00:00,0.4539000000,3695.4700000000,0.0000000000,3695.4700000000,1,3,21,50
2025-01-02,133,2025-01-02 22:00:00,2025-01-02 22:10:00,0.3707000000,3549.5286000000,0.0000000000,3549.5286000000,1,3,22,0
2025-01-02,134,2025-01-02 22:10:00,2025-01-02 22:20:00,0.3724000000,3568.6566000000,0.0000000000,3568.6566000000,1,3,22,10
2025-01-02,135,2025-01-02 22:20:00,2025-01-02 22:30:00,0.3623000000,3527.2300000000,0.0000000000,3527.2300000000,1,3,22,20
2025-01-02,136,2025-01-02 22:30:00,2025-01-02 22:40:00,0.4398000000,3577.6994000000,0.0000000000,3577.6994000000,1,3,22,30
2025-01-02,137,2025-01-02 22:40:00,2025-01-02 22:50:00,0.4911000000,3478.2440000000,0.0000000000,3478.2440000000,1,3,22,40
2025-01-02,138,2025-01-02 22:50:00,2025-01-02 23:00:00,0.4730000000,3323.6100000000,0.0000000000,3323.6100000000,1,3,22,50
2025-01-02,139,2025-01-02 23:00:00,2025-01-02 23:10:00,0.4541000000,3478.4063000000,0.0000000000,3478.4063000000,1,3,23,0
2025-01-02,140,2025-01-02 23:10:00,2025-01-02 23:20:00,0.4446000000,3640.9395000000,0.0000000000,3640.9395000000,1,3,23,10
2025-01-02,141,2025-01-02 23:20:00,2025-01-02 23:30:00,0.4413000000,3700.9600000000,0.0000000000,3700.9600000000,1,3,23,20
2025-01-02,142,2025-01-02 23:30:00,2025-01-02 23:40:00,0.4391000000,3769.7290000000,0.0000000000,3769.7290000000,1,3,23,30
2025-01-02,143,2025-01-02 23:40:00,2025-01-02 23:50:00,0.4199000000,3428.2020000000,0.0000000000,3428.2020000000,1,3,23,40
2025-01-02,144,2025-01-02 23:50:00,2025-01-03 00:00:00,0.4054000000,2919.1200000000,0.0000000000,2919.1200000000,1,3,23,50
2025-01-03,1,2025-01-03 00:00:00,2025-01-03 00:10:00,0.4323000000,2954.3509000000,0.0000000000,2954.3509000000,1,4,0,0
2025-01-03,2,2025-01-03 00:10:00,2025-01-03 00:20:00,0.4274000000,2960.6102000000,0.0000000000,2960.6102000000,1,4,0,10
2025-01-03,3,2025-01-03 00:20:00,2025-01-03 00:30:00,0.3899000000,2756.5100000000,0.0000000000,2756.5100000000,1,4,0,20
2025-01-03,4,2025-01-03 00:30:00,2025-01-03 00:40:00,0.3911000000,2725.0654000000,0.0000000000,2725.0654000000,1,4,0,30
2025-01-03,5,2025-01-03 00:40:00,2025-01-03 00:50:00,0.3890000000,2639.7341000000,0.0000000000,2639.7341000000,1,4,0,40
2025-01-03,6,2025-01-03 00:50:00,2025-01-03 01:00:00,0.3604000000,2583.7600000000,0.0000000000,2583.7600000000,1,4,0,50
2025-01-03,7,2025-01-03 01:00:00,2025-01-03 01:10:00,0.3300000000,2902.6811000000,0.0000000000,2902.6811000000,1,4,1,0
2025-01-03,8,2025-01-03 01:10:00,2025-01-03 01:20:00,0.3201000000,3131.0510000000,0.0000000000,3131.0510000000,1,4,1,10
2025-01-03,9,2025-01-03 01:20:00,2025-01-03 01:30:00,0.3449000000,3056.8200000000,0.0000000000,3056.8200000000,1,4,1,20
2025-01-03,10,2025-01-03 01:30:00,2025-01-03 01:40:00,0.3981000000,2923.5412000000,0.0000000000,2923.5412000000,1,4,1,30
2025-01-03,11,2025-01-03 01:40:00,2025-01-03 01:50:00,0.4209000000,2940.6553000000,0.0000000000,2940.6553000000,1,4,1,40
2025-01-03,12,2025-01-03 01:50:00,2025-01-03 02:00:00,0.3978000000,3047.2100000000,0.0000000000,3047.2100000000,1,4,1,50
2025-01-03,13,2025-01-03 02:00:00,2025-01-03 02:10:00,0.3609000000,3000.6237000000,0.0000000000,3000.6237000000,1,4,2,0
2025-01-03,14,2025-01-03 02:10:00,2025-01-03 02:20:00,0.3095000000,2860.5275000000,0.0000000000,2860.5275000000,1,4,2,10
2025-01-03,15,2025-01-03 02:20:00,2025-01-03 02:30:00,0.2970000000,2800.1000000000,0.0000000000,2800.1000000000,1,4,2,20
2025-01-03,16,2025-01-03 02:30:00,2025-01-03 02:40:00,0.3844000000,2953.2923000000,0.0000000000,2953.2923000000,1,4,2,30
2025-01-03,17,2025-01-03 02:40:00,2025-01-03 02:50:00,0.4193000000,3161.0061000000,0.0000000000,3161.0061000000,1,4,2,40
2025-01-03,18,2025-01-03 02:50:00,2025-01-03 03:00:00,0.3772000000,3294.0000000000,0.0000000000,3294.0000000000,1,4,2,50
2025-01-03,19,2025-01-03 03:00:00,2025-01-03 03:10:00,0.3799000000,3346.7350000000,0.0000000000,3346.7350000000,1,4,3,0
2025-01-03,20,2025-01-03 03:10:00,2025-01-03 03:20:00,0.4092000000,3390.5777000000,0.0000000000,3390.5777000000,1,4,3,10
2025-01-03,21,2025-01-03 03:20:00,2025-01-03 03:30:00,0.4294000000,3426.6200000000,0.0000000000,3426.6200000000,1,4,3,20
2025-01-03,22,2025-01-03 03:30:00,2025-01-03 03:40:00,0.4309000000,3375.8805000000,0.0000000000,3375.8805000000,1,4,3,30
2025-01-03,23,2025-01-03 03:40:00,2025-01-03 03:50:00,0.4294000000,3204.2096000000,0.0000000000,3204.2096000000,1,4,3,40
2025-01-03,24,2025-01-03 03:50:00,2025-01-03 04:00:00,0.4312000000,3155.1400000000,0.0000000000,3155.1400000000,1,4,3,50
2025-01-03,25,2025-01-03 04:00:00,2025-01-03 04:10:00,0.4266000000,3470.3443000000,0.0000000000,3470.3443000000,1,4,4,0
2025-01-03,26,2025-01-03 04:10:00,2025-01-03 04:20:00,0.4067000000,3371.4266000000,0.0000000000,3371.4266000000,1,4,4,10
2025-01-03,27,2025-01-03 04:20:00,2025-01-03 04:30:00,0.3821000000,2945.5800000000,0.0000000000,2945.5800000000,1,4,4,20
2025-01-03,28,2025-01-03 04:30:00,2025-01-03 04:40:00,0.3764000000,3074.9809000000,0.0000000000,3074.9809000000,1,4,4,30
2025-01-03,29,2025-01-03 04:40:00,2025-01-03 04:50:00,0.3910000000,3342.8630000000,0.0000000000,3342.8630000000,1,4,4,40
2025-01-03,30,2025-01-03 04:50:00,2025-01-03 05:00:00,0.4065000000,3341.5500000000,0.0000000000,3341.5500000000,1,4,4,50
2025-01-03,31,2025-01-03 05:00:00,2025-01-03 05:10:00,0.4053000000,3130.4364000000,0.0019000000,3130.4345000000,1,4,5,0
2025-01-03,32,2025-01-03 05:10:00,2025-01-03 05:20:00,0.4320000000,3224.3627000000,0.0000000000,3224.3627000000,1,4,5,10
2025-01-03,33,2025-01-03 05:20:00,2025-01-03 05:30:00,0.4612000000,3607.8500000000,0.0000000000,3607.8500000000,1,4,5,20
2025-01-03,34,2025-01-03 05:30:00,2025-01-03 05:40:00,0.4479000000,3733.6991000000,0.0271000000,3733.6720000000,1,4,5,30
2025-01-03,35,2025-01-03 05:40:00,2025-01-03 05:50:00,0.5953000000,3503.3718000000,0.0000000000,3503.3718000000,1,4,5,40
2025-01-03,36,2025-01-03 05:50:00,2025-01-03 06:00:00,0.8394000000,3256.7800000000,0.0000000000,3256.7800000000,1,4,5,50
2025-01-03,37,2025-01-03 06:00:00,2025-01-03 06:10:00,0.8855000000,3421.2500000000,0.3772000000,3420.8728000000,1,4,6,0
2025-01-03,38,2025-01-03 06:10:00,2025-01-03 06:20:00,0.8344000000,3519.6603000000,0.0000000000,3519.6603000000,1,4,6,10
2025-01-03,39,2025-01-03 06:20:00,2025-01-03 06:30:00,0.8010000000,3365.9000000000,0.0000000000,3365.9000000000,1,4,6,20
2025-01-03,40,2025-01-03 06:30:00,2025-01-03 06:40:00,0.8053000000,3274.0860000000,5.2535000000,3268.8325000000,1,4,6,30
2025-01-03,41,2025-01-03 06:40:00,2025-01-03 06:50:00,0.8421000000,3462.1699000000,0.0000000000,3462.1699000000,1,4,6,40
2025-01-03,42,2025-01-03 06:50:00,2025-01-03 07:00:00,0.8647000000,3787.2100000000,10.1625000000,3777.0475000000,1,4,6,50
2025-01-03,43,2025-01-03 07:00:00,2025-01-03 07:10:00,0.8348000000,3895.0622000000,189.0764000000,3705.9858000000,1,4,7,0
2025-01-03,44,2025-01-03 07:10:00,2025-01-03 07:20:00,0.8811000000,3904.9573000000,442.0453000000,3462.9120000000,1,4,7,10
2025-01-03,45,2025-01-03 07:20:00,2025-01-03 07:30:00,0.9268000000,3913.9300000000,703.4625000000,3210.4675000000,1,4,7,20
2025-01-03,46,2025-01-03 07:30:00,2025-01-03 07:40:00,0.7983000000,3897.2707000000,972.3564000000,2924.9143000000,1,4,7,30
2025-01-03,47,2025-01-03 07:40:00,2025-01-03 07:50:00,0.9003000000,3918.3208000000,1241.8825000000,2676.4383000000,1,4,7,40
2025-01-03,48,2025-01-03 07:50:00,2025-01-03 08:00:00,1.1821000000,4025.5800000000,1529.2875000000,2496.2925000000,1,4,7,50
2025-01-03,49,2025-01-03 08:00:00,2025-01-03 08:10:00,1.1654000000,4146.3263000000,1846.5381000000,2299.7882000000,1,4,8,0
2025-01-03,50,2025-01-03 08:10:00,2025-01-03 08:20:00,1.0647000000,3906.1017000000,2087.1569000000,1818.9448000000,1,4,8,10
2025-01-03,51,2025-01-03 08:20:00,2025-01-03 08:30:00,1.0340000000,3524.2200000000,2292.9375000000,1231.2825000000,1,4,8,20
2025-01-03,52,2025-01-03 08:30:00,2025-01-03 08:40:00,1.0118000000,3689.6460000000,2620.4459000000,1069.2001000000,1,4,8,30
2025-01-03,53,2025-01-03 08:40:00,2025-01-03 08:50:00,1.0320000000,4284.7343000000,2975.4743000000,1309.2600000000,1,4,8,40
2025-01-03,54,2025-01-03 08:50:00,2025-01-03 09:00:00,1.0652000000,4753.5400000000,3263.2500000000,1490.2900000000,1,4,8,50
2025-01-03,55,2025-01-03 09:00:00,2025-01-03 09:10:00,1.0285000000,4591.2578000000,3471.5364000000,1119.7214000000,1,4,9,0
2025-01-03,56,2025-01-03 09:10:00,2025-01-03 09:20:00,0.9814000000,4391.5782000000,3661.6122000000,729.9660000000,1,4,9,10
2025-01-03,57,2025-01-03 09:20:00,2025-01-03 09:30:00,0.9601000000,4496.2400000000,3906.0000000000,590.2400000000,1,4,9,20
2025-01-03,58,2025-01-03 09:30:00,2025-01-03 09:40:00,0.9565000000,4673.3336000000,4237.6324000000,435.7012000000,1,4,9,30
2025-01-03,59,2025-01-03 09:40:00,2025-01-03 09:50:00,1.0177000000,4538.2138000000,4559.3408000000,-21.1270000000,1,4,9,40
2025-01-03,60,2025-01-03 09:50:00,2025-01-03 10:00:00,1.0918000000,4253.4900000000,4799.2500000000,-545.7600000000,1,4,9,50
2025-01-03,61,2025-01-03 10:00:00,2025-01-03 10:10:00,1.0725000000,4355.1198000000,4933.6175000000,-578.4977000000,1,4,10,0
2025-01-03,62,2025-01-03 10:10:00,2025-01-03 10:20:00,1.0839000000,4561.5437000000,4909.6483000000,-348.1046000000,1,4,10,10
2025-01-03,63,2025-01-03 10:20:00,2025-01-03 10:30:00,1.1421000000,4553.0100000000,4880.7000000000,-327.6900000000,1,4,10,20
2025-01-03,64,2025-01-03 10:30:00,2025-01-03 10:40:00,1.1022000000,4289.7362000000,5076.8898000000,-787.1536000000,1,4,10,30
2025-01-03,65,2025-01-03 10:40:00,2025-01-03 10:50:00,0.8505000000,4146.1721000000,5196.2418000000,-1050.0697000000,1,4,10,40
2025-01-03,66,2025-01-03 10:50:00,2025-01-03 11:00:00,0.5512000000,4247.7200000000,5189.7375000000,-942.0175000000,1,4,10,50
2025-01-03,67,2025-01-03 11:00:00,2025-01-03 11:10:00,0.5128000000,4376.5197000000,5315.8751000000,-939.3554000000,1,4,11,0
2025-01-03,68,2025-01-03 11:10:00,2025-01-03 11:20:00,0.5524000000,4356.2528000000,5513.9595000000,-1157.7067000000,1,4,11,10
2025-01-03,69,2025-01-03 11:20:00,2025-01-03 11:30:00,0.5338000000,4292.2500000000,5731.8750000000,-1439.6250000000,1,4,11,20
2025-01-03,70,2025-01-03 11:30:00,2025-01-03 11:40:00,0.4850000000,4431.7662000000,5984.1501000000,-1552.3839000000,1,4,11,30
2025-01-03,71,2025-01-03 11:40:00,2025-01-03 11:50:00,0.4077000000,4528.7137000000,6182.2434000000,-1653.5297000000,1,4,11,40
2025-01-03,72,2025-01-03 11:50:00,2025-01-03 12:00:00,0.3623000000,4406.4200000000,6232.0875000000,-1825.6675000000,1,4,11,50
2025-01-03,73,2025-01-03 12:00:00,2025-01-03 12:10:00,0.4249000000,4161.4411000000,6124.3460000000,-1962.9049000000,1,4,12,0
2025-01-03,74,2025-01-03 12:10:00,2025-01-03 12:20:00,0.4701000000,4175.5384000000,6089.4288000000,-1913.8904000000,1,4,12,10
2025-01-03,75,2025-01-03 12:20:00,2025-01-03 12:30:00,0.4408000000,4332.0300000000,6095.7750000000,-1763.7450000000,1,4,12,20
2025-01-03,76,2025-01-03 12:30:00,2025-01-03 12:40:00,0.4295000000,4156.8051000000,5886.2195000000,-1729.4144000000,1,4,12,30
2025-01-03,77,2025-01-03 12:40:00,2025-01-03 12:50:00,0.6314000000,3998.4468000000,5586.2759000000,-1587.8291000000,1,4,12,40
2025-01-03,78,2025-01-03 12:50:00,2025-01-03 13:00:00,0.9000000000,4008.7500000000,5384.3625000000,-1375.6125000000,1,4,12,50
