date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,main_settlement
2025-04-13,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.6250853000,1,0.0000000000,7273.6068677046,7029.0322207307,62184.1553782462,37074.8717417191,39636.9803504026,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,665.3600408692,2636.7350786949,39711.6068204141,33,36345.6883016556,7404.5776623386,1221.7965028212,10800.0000000000,True
2025-04-14,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2265954000,1,0.0000000000,7029.0322207307,7126.0684835631,62385.2904837734,36920.4185406196,39105.3326866912,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,582.7856031263,2216.8674158754,39137.2859564950,28,36147.8000850166,7463.8127523221,1223.2514973958,10800.0000000000,True
2025-04-15,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.5771683000,1,0.0000000000,7126.0684835631,7088.5396314886,61091.6507252687,36520.7283045943,38393.5213163287,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,373.7095766039,1558.2960429936,38079.0243475879,26,33982.5761907388,7639.2842740651,1200.0000000000,10800.0000000000,True
2025-04-16,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2624169000,1,0.0000000000,7088.5396314886,7077.6783546064,61996.6806152479,36882.2873488017,38924.1092673898,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1291.2128370524,4491.7289305935,41374.0162793951,48,35478.0051335109,7500.6975149442,1223.6638803530,10800.0000000000,True
2025-04-17,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.0344149000,1,0.0000000000,7077.6783546064,6998.7321297559,59994.3577357925,35880.2131813071,37818.0895948498,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,519.9042492306,1936.1079327492,37816.3211140563,32,35130.5400086673,7484.3863033273,1200.0000000000,10800.0000000000,True
2025-04-18,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,0.9217496000,1,0.0000000000,6998.7321297559,7480.9165399886,29348.0230216771,15017.2821732308,15901.3464692953,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,282.3648890576,943.6558404721,15960.9380137029,15,29649.0453065583,5999.5623923736,1532.7540495515,10800.0000000000,True
2025-04-19,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.9765520000,1,0.0000000000,7480.9165399886,7841.3706571226,28427.0796567902,14501.0162442067,15464.0979485161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,365.5553759434,1246.9509983238,15747.9672425305,19,30737.5119989661,5993.7242692605,1573.3193756143,10800.0000000000,True
2025-04-20,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.4257031000,1,0.0000000000,7841.3706571226,7046.7167731178,59975.6055265070,35765.2690564048,37835.5908997704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,699.2785885727,2403.9671135997,38169.2361700044,31,34924.3128893516,7480.3232710591,1203.9973730469,10800.0000000000,True
2025-04-21,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2146017000,1,0.0000000000,7046.7167731178,7053.5623298525,60864.8126999669,36059.9272948250,38274.1175655757,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,404.5358930201,1255.0743409987,37315.0016358237,21,33535.0762738250,7678.7291329057,1200.0000000000,10800.0000000000,True
2025-04-22,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0399440000,1,0.0000000000,7053.5623298525,7150.5590165844,59124.5373880276,35289.5919095506,37200.7807415716,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1324.2409690861,3804.4800422602,39094.0719518108,42,34353.6836337194,7622.8811549049,1229.7267969934,10800.0000000000,True
2025-04-23,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.4349940000,1,0.0000000000,7150.5590165844,7178.8546807725,59795.2439045020,35498.5797868779,37558.7625787955,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,729.4308307424,2292.4697349861,37791.0495218640,33,33626.6978205051,7661.2471222023,1266.8118263166,10800.0000000000,True
2025-04-24,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.1895809000,1,0.0000000000,7178.8546807725,7054.0084774907,59015.9028750589,35153.2169281872,37329.0190968786,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,285.5102437062,1026.2017954807,36179.4187236679,21,33206.4465548524,7714.1388374724,1200.0000000000,10800.0000000000,True
2025-04-25,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3219955000,1,0.0000000000,7054.0084774907,7656.0102072857,28114.1012467608,14092.1415217667,14987.0346338058,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,200.6612295836,625.8184675812,14717.9599893478,17,30519.5087099444,6075.0640658210,1428.1680610426,10800.0000000000,True
2025-04-26,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3750491000,1,0.0000000000,7656.0102072857,7460.0694601186,27223.3263100752,13673.1166633293,14532.0536787450,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,568.1565989115,2138.1715906820,15811.2882540112,30,30609.0635223767,6159.0840259813,1403.2910314840,10800.0000000000,True
2025-04-27,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6776453000,1,0.0000000000,7460.0694601186,7086.2220317805,55677.5442722459,32932.0133712244,34762.4000280350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1426.4768041776,6329.9501330985,39261.9635043229,39,34982.8776426939,7474.3823683292,1200.0000000000,10800.0000000000,True
2025-04-28,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.7541605000,1,0.0000000000,7086.2220317805,7119.7065794644,57737.1143241364,34249.8192768531,36219.2356607645,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,4787.7821689492,17125.8187633033,51375.6380401564,59,34467.3654964812,7542.4088628782,1264.3034867389,10800.0000000000,True
2025-04-29,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.1475085000,1,0.0000000000,7119.7065794644,7332.3964275553,58338.6662825851,34521.0602560276,36714.3700671412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,893.7366621308,3805.9458409189,38327.0060969465,21,32069.0803367787,7830.4653766208,1200.0000000000,10800.0000000000,True
2025-04-30,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9056316000,1,0.0000000000,7332.3964275553,7078.6851482766,56422.1811638688,33650.5193839629,35629.0599886774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1744.3384865358,5806.3862064053,39456.9055903681,38,32692.6731368954,7694.6840750054,1230.4713439630,10800.0000000000,True
2025-05-01,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.2985531000,1,0.0000000000,7078.6851482766,7419.2963559790,57537.6007796936,34300.3177109286,36574.0111031252,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2865.3048340876,13292.5677902527,47592.8855011814,70,35473.8293272168,7472.6627806600,1200.0000000000,10800.0000000000,True
2025-05-02,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.8036807000,1,0.0000000000,7419.2963559790,7469.4423941017,27757.5760686943,14159.3052992558,15226.4823147991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2524.3112688962,11393.4215024628,25552.7268017186,60,31566.1995497166,6005.3309034245,1216.1519503840,10800.0000000000,True
2025-05-03,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,1.0566674000,1,0.0000000000,7469.4423941017,7195.4841026530,27660.7725558583,14031.2335520917,14937.1733062208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1836.7355267274,9111.2269536957,23142.4605057874,48,30819.0481316628,6072.7271505978,1232.6283583091,10800.0000000000,True
2025-05-04,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.7011472000,1,0.0000000000,7195.4841026530,7418.6378637520,59140.0175490140,35120.9960023533,37430.1566835488,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2300.4418460486,10104.9210918796,45225.9170942328,60,31143.6924822784,7957.5414511798,1200.0000000000,10800.0000000000,True
2025-05-05,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.0682357000,1,0.0000000000,7418.6378637520,7309.7243063876,59795.7140935772,35437.9095934111,37804.9330589245,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,2836.7242073395,12942.8377644623,48380.7473578734,74,35224.2500820314,7514.5902658146,1200.0000000000,10800.0000000000,True
2025-05-06,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2493516000,1,0.0000000000,7309.7243063876,7469.6759242321,58657.5453544125,34786.7172911231,37448.8319289001,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3178.4403222348,14055.6653295066,48842.3826206297,73,34491.1385426900,7608.1279974872,1200.0000000000,10800.0000000000,True
2025-05-07,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3867207000,1,0.0000000000,7469.6759242321,7728.6155950878,59480.1365840593,35179.7385199882,37649.0010757513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3127.4258505055,14282.7511994076,49462.4897193958,73,34733.8675064663,7631.1851776216,1200.0000000000,10800.0000000000,True
2025-05-08,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3230874000,1,0.0000000000,7728.6155950878,7757.9403370874,64200.2902917121,38970.2689943990,41578.5698865944,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1109.9322948206,4624.2352683186,43594.5042627176,33,33669.0122416321,7836.7468560431,1221.4631043113,10800.0000000000,True
2025-05-09,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,0.9722827000,1,0.0000000000,7757.9403370874,7187.9499287765,29460.1364689662,15647.3773379895,16533.0694645200,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,534.6071762330,2060.0722707700,17707.4496087595,26,30851.8035208360,5888.5296461242,1390.7646847748,10800.0000000000,True
2025-05-10,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,0.9318857000,1,0.0000000000,7187.9499287765,7252.7838796906,30333.4448714979,16173.5791653673,17256.9636698011,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,711.4979698395,2938.5122214883,19112.0913868556,30,30165.7127372207,5907.9292058062,1324.1996196520,10800.0000000000,True
2025-05-11,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9638643000,1,0.0000000000,7252.7838796906,7112.5349754239,62979.9978609289,38087.6063342389,40620.1977442829,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1035.1455014313,3831.4491946896,41919.0555289285,43,32907.6908383770,7831.8890382875,1200.0000000000,10800.0000000000,True
2025-05-12,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.0605593000,1,0.0000000000,7112.5349754239,7130.7819514283,61658.3640474819,37283.0867512514,39606.2976245250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1257.5994306977,4003.1280340276,41286.2147852790,35,29631.2200502384,8125.5672730639,1207.4888126447,10800.0000000000,True
2025-05-13,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.9902171000,1,0.0000000000,7130.7819514283,7423.7439826539,64520.9445884039,38764.4310957667,41400.6863620962,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,292.6232122316,1222.7572337015,39987.1883294682,16,33560.7821581309,7809.8162525007,1200.0000000000,10800.0000000000,True
2025-05-14,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3967965000,1,0.0000000000,7423.7439826539,7224.2387206999,63502.5565423514,38548.0405438602,41289.0789231678,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,312.4042453118,925.2071326276,39473.2476764878,20,32409.2943735302,7850.7505955021,1232.4222294560,10800.0000000000,True
2025-05-15,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.5388438000,1,0.0000000000,7224.2387206999,7635.8917237709,63080.7390355051,38175.2149156645,40671.4741986909,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1022.2160214750,3978.8334689077,42154.0483845722,31,33203.3640726558,7856.0414999646,1296.2276954572,10800.0000000000,True
2025-05-16,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.9238684000,1,0.0000000000,7635.8917237709,7486.6142243747,28927.8030996907,15450.2113821213,16557.2276878043,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,463.6200010361,1334.6785891137,16784.8899712350,23,30930.4741882036,5968.1150179736,1434.4769446420,10800.0000000000,True
2025-05-17,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.6767841000,1,0.0000000000,7486.6142243747,7628.3888804928,29615.3840011418,15699.5228497736,16889.9524463251,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,674.4496957722,2517.3265659869,18216.8494157604,30,30688.8681434180,6206.3983895363,1351.6224771461,10800.0000000000,True
2025-05-18,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9747593000,1,0.0000000000,7628.3888804928,7562.8894267570,62437.8737970423,37762.4053482556,40104.9380083695,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1443.9393249054,4618.1345825948,42380.5399308504,39,32520.6758912718,7849.3869282065,1262.6121663773,10800.0000000000,True
2025-05-19,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.6861637000,1,0.0000000000,7562.8894267570,8191.4413810183,63318.6674745651,38026.5143038482,40939.8066440187,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,389.3947455038,1984.1331710032,40010.6474748514,18,32153.2859941646,7980.5388323527,1200.0000000000,10800.0000000000,True
2025-05-20,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.6065013000,1,0.0000000000,8191.4413810183,6997.1857886186,57951.0399424016,35319.2992265959,37691.0968705981,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1860.9979593282,6101.0323396293,41420.3315662252,48,31473.7106070804,7806.6225865075,1200.0000000000,10800.0000000000,True
2025-05-21,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3687369000,1,0.0000000000,6997.1857886186,7083.5381191389,59933.7008667929,36222.8120899971,38472.7439387893,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1281.4105312421,5044.2637724558,41267.0758624529,31,31434.4554927952,7887.3313269874,1200.1617245370,10800.0000000000,True
2025-05-22,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.4365465000,1,0.0000000000,7083.5381191389,7489.9216132970,60084.0303932746,36209.8832930229,38861.9456512199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,663.2295300680,3041.1476866585,39251.0309796814,33,33103.8906084120,7796.6096383555,1200.0000000000,10800.0000000000,True
2025-05-23,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.9591887000,1,0.0000000000,7489.9216132970,7725.0466093352,29315.9766673385,15439.6499839057,16607.7297278961,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,429.0267482892,1710.4909147963,17150.1408987020,28,31428.2416403836,5995.9704866493,1358.9933701293,10800.0000000000,True
2025-05-24,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2498784000,1,0.0000000000,7725.0466093352,7762.0506532298,29529.2780385255,15688.1604837875,16986.3199409222,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,205.1336612019,831.2309243966,16519.3914081840,19,31295.3061604122,6141.3474679409,1485.2844530383,10800.0000000000,True
2025-05-25,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4199833000,1,0.0000000000,7762.0506532298,7091.1522298394,59426.1517165304,35789.4425430932,38339.9775835342,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,435.5458640161,2118.1745500390,37907.6170931322,24,30491.2304199227,7933.0081369145,1200.0000000000,10800.0000000000,True
2025-05-26,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.0727791000,1,0.0000000000,7091.1522298394,7146.1070877577,58931.7589426678,35683.2015754061,38152.4821570998,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,3308.5493400758,12350.7811105555,48033.9826859616,54,32770.0978733310,7785.8802158956,1254.8779761285,10800.0000000000,True
2025-05-27,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.0100012000,1,0.0000000000,7146.1070877577,7712.7689429039,60947.4578100569,36886.7953405929,39742.8937214217,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,549.0946534306,1969.7283234035,38856.5236639964,26,32082.1803024159,7935.6827308013,1200.0000000000,10800.0000000000,True
2025-05-28,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2222951000,1,0.0000000000,7712.7689429039,8304.4675064267,62648.8001534883,37847.6632974975,40844.7436779720,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1411.5001318373,3793.0698509945,41640.7331484920,33,33464.5059537158,7823.1548298685,1200.0000000000,10800.0000000000,True
2025-05-29,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.5310823000,1,0.0000000000,8304.4675064267,7149.0620262961,58682.7752016645,35543.2106317409,38497.1071320850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1400.4629400752,5340.9954912976,40884.2061230385,57,32283.8976364384,7687.3063046395,1200.0000000000,10800.0000000000,True
2025-05-30,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.6704318000,1,0.0000000000,7149.0620262961,7636.2353430404,29206.6481492597,15243.8073953874,16393.3743569151,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,796.2511144408,3382.0402221541,18625.8476175415,18,31006.8999596810,6018.3605237238,1388.8047597093,10800.0000000000,True
2025-05-31,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.6099267000,1,0.0000000000,7636.2353430404,7741.1006956621,29301.5817771771,15392.6871138558,16668.0617220787,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,495.1099689107,1797.7523491308,17190.4394629867,27,31751.5036992238,6096.4754372136,1352.5019346251,10800.0000000000,True
2025-06-01,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8861955000,1,0.0000000000,7741.1006956621,7500.2770253129,62222.1306800674,37382.9180294793,39660.3151664703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,12555.9715195632,48594.3282069097,85977.2462363890,123,34156.5873931222,7676.1849019610,1200.0000000000,10800.0000000000,True
2025-06-02,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.8782132000,1,0.0000000000,7500.2770253129,7381.2624742279,63863.9573405691,38279.9290477558,41597.8132548662,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,10773.3027792508,43521.3859237204,81801.3149714761,117,35625.9922649657,7574.9710446110,1200.0000000000,10800.0000000000,True
2025-06-03,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.1229259000,1,0.0000000000,7381.2624742279,7376.6439864210,64820.5162651763,38702.2477748383,41623.1984346075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7941.4791318669,32617.6556143702,71319.9033892085,115,37278.9736075294,7518.2701128921,1200.0000000000,10800.0000000000,True
2025-06-04,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9616745000,1,0.0000000000,7376.6439864210,7588.5988398600,67148.3536426051,40008.3981879689,42900.3173175269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7468.6968986505,28813.4981250808,68821.8963130497,110,36085.0100812963,7690.5565849362,1200.0000000000,10800.0000000000,True
2025-06-05,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.9433873000,1,0.0000000000,7588.5988398600,8165.7418548509,69348.8657063006,41693.5426580564,46422.9569152309,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7465.1568732234,28515.7556990456,70209.2983571021,110,38528.7002972576,7604.9771639011,1200.0000000000,10800.0000000000,True
2025-06-06,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.7461101000,1,0.0000000000,8165.7418548509,7274.9472485251,28900.9391671757,15262.6146976684,16904.7244798858,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7868.1899791275,33020.6223844418,48283.2370821102,94,31997.6272631992,6015.6717596658,1200.0000000000,10800.0000000000,True
2025-06-07,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.0163251000,1,0.0000000000,7274.9472485251,7469.6757691351,30939.0130248867,16368.4614629801,19615.3275523251,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,5918.4902826982,24114.4602380467,40482.9217010268,93,31102.1150233105,5918.9934634619,1200.0000000000,10800.0000000000,True
2025-06-08,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.6230873000,1,0.0000000000,7469.6757691351,8367.1887683919,82344.6484589621,51145.9929429905,55250.8164005213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,111.1363122666,438.5238318700,51584.5167748606,11,32486.0196921097,8209.4232495838,1200.0000000000,10800.0000000000,True
2025-06-09,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.5092223000,1,0.0000000000,8367.1887683919,7499.1372438016,79394.0582355664,49526.8023933620,53809.3206722589,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1126.6238978505,4212.5874782262,53739.3898715882,41,35032.4382260200,7869.5686358879,1200.0000000000,10800.0000000000,True
2025-06-10,S0,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.8287549000,1,0.0000000000,7499.1372438016,7707.4394402722,80092.6199478569,49675.2852809560,53304.6728013626,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,842.3924046237,2974.6920856510,52649.9773666070,40,38542.6279797270,7723.5116545181,1200.0000000000,10800.0000000000,True
